disease_id	name
DIS008063	Pericoronitis
DIS008067	Nicotine dependence
DIS008068	Bartonellosis
DIS008071	Glioblastoma
DIS008072	Parkinson plus syndrome
DIS008073	Systemic-onset juvenile idiopathic arthritis
DIS005489	Subconjunctival hemorrhage
DIS008076	Marburg virus disease
DIS008077	Kostmann syndrome
DIS008078	Chondrosarcoma
DIS008079	Dravet syndrome
DIS008080	Southern tick-associated rash illness
DIS008081	Ovarian hyperstimulation syndrome
DIS008082	Hirsutism
DIS008083	Abdominal pregnancy
DIS008084	Marshall–Smith syndrome
DIS008086	Hyperkalemia
DIS007605	Adrenal tumor
DIS008087	Pfeiffer syndrome
DIS008089	Kyrle disease
DIS008090	Vulvodynia
DIS008091	Impacted wisdom teeth
DIS008092	Treacher Collins syndrome
DIS008093	Superficial spreading melanoma
DIS008094	Idiopathic sclerosing mesenteritis
DIS008096	Inclusion body myositis
DIS008097	Glanzmann's thrombasthenia
DIS008098	Bleeding diathesis
DIS008099	Sturge–Weber syndrome
DIS008101	Multifocal atrial tachycardia
DIS008102	Aicardi–Goutières syndrome
DIS008104	Iminoglycinuria
DIS008105	Lead poisoning
DIS008106	Hemispatial neglect
DIS008107	Thanatophoric dysplasia
DIS008108	Toxic megacolon
DIS008109	Pellagra
DIS008110	Junctional epidermolysis bullosa (medicine)
DIS008111	Macrocephaly-capillary malformation
DIS008112	Alcoholic hallucinosis
DIS008113	Small-cell carcinoma
DIS005528	Periodontitis
DIS008115	Thiamine deficiency
DIS008117	Corneal-cerebellar syndrome
DIS007638	Blue nevus
DIS008119	Griscelli syndrome
DIS008138	Antisynthetase syndrome
DIS008140	Amusia
DIS008141	Dysentery
DIS008143	Antidepressant discontinuation syndrome
DIS008144	Homelessness
DIS008146	Capacitor plague
DIS008147	Tunnel vision
DIS008442	Logorrhea (psychology)
DIS008148	Non-celiac gluten sensitivity
DIS005548	Tapeworm infection
DIS008149	Albuminuria
DIS008150	Autoimmune hypophysitis
DIS008151	Hepatorenal syndrome
DIS008155	Dust storm
DIS008156	Abietic acid dermatitis
DIS008159	Pituitary pars intermedia dysfunction
DIS008162	Memory distrust syndrome
DIS008164	Cachexia
DIS008165	Fetal thrombotic vasculopathy
DIS008166	Global aphasia
DIS008167	Orofacial myological disorders
DIS008170	3-Methylglutaconic aciduria
DIS008174	Enteric neuropathy
DIS008175	Subinvolution
DIS007679	Philadelphia chromosome
DIS008176	Meniscal cyst
DIS008177	Paraneoplastic pemphigus
DIS008179	Notalgia paresthetica
DIS008180	Finger agnosia
DIS008181	Dysmelia
DIS008182	Nodding disease
DIS008183	Progressive inflammatory neuropathy
DIS008185	Visuospatial dysgnosia
DIS008186	Hypohidrosis
DIS008187	Thyroid neoplasm
DIS008163	Cholemia
DIS008188	Presumed ocular histoplasmosis syndrome
DIS008189	Nevus anemicus
DIS008191	Congenital chloride diarrhea
DIS008193	Neuroferritinopathy
DIS008194	Nevus flammeus nuchae
DIS007699	Ureteral neoplasm
DIS008195	Cetacean stranding
DIS008196	Apneustic respirations
DIS008198	Anterior cutaneous nerve entrapment syndrome
DIS008200	Lytico-bodig disease
DIS008201	Childbirth
DIS010289	Oral pigmentation
DIS008202	Hyperpigmentation
DIS008203	Venous leak
DIS007709	Capillary hemangioma
DIS008206	Spasmodic dysphonia
DIS007713	Treatment-resistant depression
DIS008207	Pseudohyperaldosteronism
DIS008208	Diffusion of responsibility
DIS008209	Aspergilloma
DIS008210	Microcytosis
DIS009015	Subcortical ischemic depression
DIS008214	Occupational stress
DIS008215	Bacterial cold water disease
DIS008216	Pulsus paradoxus
DIS008218	Craniometaphyseal dysplasia
DIS008219	Spot blotch (barley)
DIS008220	Paresthesia
DIS008221	Osteoporotic bone marrow defect
DIS008222	Chronic wasting disease
DIS009744	Body integrity dysphoria
DIS008224	Sweet itch
DIS008225	Benign fasciculation syndrome
DIS008226	Oropharyngeal cancer
DIS008229	Frey's syndrome
DIS008230	Tracheobronchomalacia
DIS007739	Hennekam syndrome
DIS008231	Round ligament pain
DIS008232	Catel–Manzke syndrome
DIS008233	Pseudoangiomatous stromal hyperplasia
DIS008234	Autotopagnosia
DIS008235	Minor depressive disorder
DIS008236	Bankart lesion
DIS008237	Fire blight
DIS008238	Shrinkage (accounting)
DIS008227	Chronic actinic dermatitis
DIS007747	Poorly differentiated thyroid cancer
DIS008239	Spins
DIS007750	Pyridoxine-dependent epilepsy
DIS008243	Diabetic cardiomyopathy
DIS008246	X-linked dystonia parkinsonism
DIS007754	Confluent and reticulated papillomatosis
DIS008247	Drug-induced angioedema
DIS008248	Self-defeating personality disorder
DIS009750	Pulsus bigeminus
DIS008250	Thrombotic thrombocytopenic purpura
DIS008251	Rheumatology
DIS008252	Common root rot (wheat)
DIS008253	Salivary duct carcinoma
DIS008254	Acquired brain injury
DIS008256	Hypogonadotropic hypogonadism
DIS008258	Superheating
DIS008259	Incident stress
DIS008261	Fibropapillomatosis
DIS007769	Favre–Racouchot syndrome
DIS008263	Panayiotopoulos syndrome
DIS008264	Refeeding syndrome
DIS008265	Hughes–Stovin syndrome
DIS008266	Recurrent pyogenic cholangitis
DIS008267	Hoof wall separation disease
DIS010290	Jersey Finger
DIS008268	Genetic load
DIS008269	White coat hypertension
DIS010285	Variegation
DIS008271	Squib load
DIS008273	Hereditary folate malabsorption
DIS008275	MonoMAC
DIS013449	Hantavirus hemorrhagic fever with renal syndrome
DIS008276	Allodynia
DIS010293	Dental subluxation
DIS008278	Mediastinal lymphadenopathy
DIS007790	Junctional ectopic tachycardia
DIS008279	Control reversal
DIS008283	Aerobic vaginitis
DIS008284	HAIR-AN syndrome
DIS008285	Cornea verticillata
DIS008286	Chorangiosis
DIS008287	Chyluria
DIS008288	Littoral cell angioma
DIS008290	Scleromyositis
DIS007801	X-linked intellectual disability
DIS008291	Geniculate ganglionitis
DIS008293	Acute cerebellar ataxia of childhood
DIS008294	Phantom vibration syndrome
DIS010280	Diogenes syndrome
DIS008295	Todd's paresis
DIS008296	Retrograde amnesia
DIS008297	Myositis ossificans
DIS008299	Tailor's bunion
DIS008301	Harlequin syndrome
DIS008302	Sanitary sewer overflow
DIS008304	Lipodermatosclerosis
DIS008305	Symphysis pubis dysfunction
DIS009016	Kidney tumour
DIS008306	Milwaukee shoulder syndrome
DIS008307	Cerebellar cognitive affective syndrome
DIS008309	Childhood cancer
DIS008310	Psychological trauma
DIS008311	Vestibulocerebellar syndrome
DIS008312	Traffic congestion
DIS007825	PEHO syndrome
DIS008313	Congenital amputation
DIS008314	Hyperosmolar syndrome
DIS008316	Ovine rinderpest
DIS008317	Fregoli delusion
DIS008318	Bacterial blight of cotton
DIS008320	Lymphocytopenia
DIS008324	Ovarian vein syndrome
DIS008328	Hypertrophic scar
DIS008329	Achard syndrome
DIS008330	Subependymoma
DIS008331	Radiation retinopathy
DIS008332	Postoperative fever
DIS008303	Double inlet left ventricle
DIS008333	Isodicentric 15
DIS008334	Common root rot (barley)
DIS005741	Hypomagnesemia
DIS008335	Denervation
DIS008336	Jamais vu
DIS008338	Vaginal atresia
DIS008339	Alogia
DIS008341	Colony collapse disorder
DIS008343	Alice in Wonderland syndrome
DIS010319	Pragmatic language impairment
DIS008345	Poor ovarian reserve
DIS008347	Lemierre's syndrome
DIS008348	Shin splints
DIS008349	Pelvic floor dysfunction
DIS008350	Progressive bulbar palsy
DIS008355	Mediastinal germ cell tumor
DIS008359	Sea star wasting disease
DIS008360	Theobromine poisoning
DIS007870	Posterior cerebral artery syndrome
DIS008361	Vasoconstriction
DIS010272	Ataxic respiration
DIS005769	Favid
DIS008365	Directed attention fatigue
DIS008368	Dual diagnosis
DIS008369	Hypertrichosis cubiti
DIS008370	Spot blotch (wheat)
DIS008371	Pathological jealousy
DIS008373	Chronic diarrhea of infancy
DIS008376	La Crosse encephalitis
DIS007885	Nevus of Ota
DIS008377	Synovial chondromatosis
DIS008378	Influenza A virus subtype H5N1
DIS009745	Candida hypersensitivity
DIS008383	Ankle fracture
DIS008384	Cutaneous small-vessel vasculitis
DIS007893	Nodular melanoma
DIS008386	Salpingitis isthmica nodosa
DIS008387	Fuchs spot
DIS008390	Blunt trauma
DIS008392	Drug-induced pigmentation
DIS008393	Foreign body aspiration
DIS011102	Invasive candidiasis
DIS009019	Hypertensive leukoencephalopathy
DIS008395	Piblokto
DIS008398	Childlessness
DIS008399	Megacystis
DIS008400	Sessile serrated adenoma
DIS008366	Perichondritis
DIS008402	Sensory processing disorder
DIS008403	Elastofibroma dorsi
DIS008404	3-hydroxyacyl-coenzyme A dehydrogenase deficiency
DIS008405	Familial atrial fibrillation
DIS008406	Serpiginous choroiditis
DIS008407	Intravascular large B-cell lymphoma
DIS008408	Cyclaneusma needle cast
DIS008413	Schizophrenia
DIS008412	Trisomy 9
DIS007923	Intraductal papillary neoplasm of the bile duct
DIS008414	Paroxysmal supraventricular tachycardia
DIS008415	Cerebral contusion
DIS005823	Stiff person syndrome
DIS008417	Supraventricular tachycardia
DIS008411	Sleep disorder
DIS008418	Trypophobia
DIS007835	Ciliopathy
DIS008420	Persistent thyroglossal duct
DIS008421	Back pain
DIS008422	Autoimmune polyendocrine syndrome
DIS008423	Carpal tunnel syndrome
DIS008424	African tick bite fever
DIS008425	Breast hypertrophy
DIS008427	Pineocytoma
DIS008428	Acute myeloblastic leukemia with maturation
DIS008429	Retinitis pigmentosa
DIS008432	Tetrasomy X
DIS008435	Immersion foot syndromes
DIS008437	Amelogenesis imperfecta
DIS008438	Mild androgen insensitivity syndrome
DIS007951	Coenzyme Q10 deficiency
DIS010329	Trapeziometacarpal osteoarthritis
DIS010330	Purple glove syndrome
DIS010333	LRBA deficiency
DIS010334	Excited delirium
DIS010335	Wiedemann–Steiner syndrome
DIS009861	Inflammatory breast cancer
DIS010338	Pigment dispersion syndrome
DIS010337	Rapunzel syndrome
DIS010339	Quadrilateral space syndrome
DIS010340	Hematidrosis
DIS010347	Lethal white syndrome
DIS009911	Choroid plexus carcinoma
DIS010341	Flammer syndrome
DIS010361	Chloroquine retinopathy
DIS010343	Posterolateral corner injuries
DIS010331	Chemotherapy-induced peripheral neuropathy
DIS010345	Intracranial dolichoectasias
DIS010364	Thought disorder
DIS010346	Sleep hollow
DIS010368	Transient erythroblastopenia of childhood
DIS010348	Hypermobility syndrome
DIS010349	Situs ambiguus
DIS010382	Meth mouth
DIS010350	Malnutrition in children
DIS010385	Sleep paralysis
DIS010353	Superficial vein thrombosis
DIS010396	Disruptive mood dysregulation disorder
DIS007977	Tooth ankylosis
DIS010354	Spermatocytic seminoma
DIS010398	Hypnic jerk
DIS010404	Meromelia
DIS010355	Ectopic pacemaker
DIS010420	Anti-VGKC-complex encephalitis
DIS010356	Epithelioid trophoblastic tumour
DIS010426	Phossy jaw
DIS010433	Occipital epilepsy
DIS010358	Orbital apex syndrome
DIS010434	Bhaskar–Jagannathan syndrome
DIS010359	Verruciform xanthoma
DIS010440	Testicular dysgenesis syndrome
DIS010360	Red ear syndrome
DIS010456	Spinal cord injury without radiographic abnormality
DIS010458	Associative visual agnosia
DIS010362	Congenital bilateral perisylvian syndrome
DIS010363	Dialysis disequilibrium syndrome
DIS010482	Ischemia
DIS010484	Spastic hemiplegia
DIS010366	Infectious intracranial aneurysm
DIS010490	Iron poisoning
DIS010367	Right hemisphere brain damage
DIS008792	vulvitis
DIS010505	TORCH syndrome
DIS010507	Junctional escape beat
DIS010370	Spatial hearing loss
DIS010521	Gunshot wound
DIS010371	Patellar subluxation syndrome
DIS010524	Retinoic acid syndrome
DIS010372	Internet addiction disorder
DIS009427	idiopathic interstitial pneumonia
DIS010373	Breus' mole
DIS010374	Childhood granulomatous periorificial dermatitis
DIS010375	Pervasive refusal syndrome
DIS010541	Dural ectasia
DIS010376	Drug reaction with eosinophilia and systemic symptoms
DIS010377	Dacryocystocele
DIS008699	sick building syndrome
DIS010557	Toxic injury
DIS010378	ROHHAD
DIS010563	Cricopharyngeal spasm
DIS010379	Acyanotic heart defect
DIS010564	Myocardial bridge
DIS010572	Multifocal stenosing ulceration of the small intestine
DIS010577	Hypnagogia
DIS010383	T-shaped uterus
DIS010582	Eye injury
DIS008010	Argininemia
DIS009768	Childhood schizophrenia
DIS010599	Hypersexuality
DIS010384	Ulnar tunnel syndrome
DIS010607	Chemosis
DIS008012	Angiosarcoma
DIS010610	Popliteal artery entrapment syndrome
DIS010386	Hemoglobin Lepore syndrome
DIS010615	Maternity blues
DIS010618	Tokophobia
DIS010619	Kniest dysplasia
DIS010389	Hypodermyasis
DIS010390	Lymphocytic meningoradiculitis
DIS010623	Interstitial keratitis
DIS010392	Diffuse idiopathic pulmonary neuroendocrine cell hyperplasia
DIS010627	Chorioangioma
DIS010393	Acrogeria
DIS010630	Phlyctenular keratoconjunctivitis
DIS008021	Precursor B-cell lymphoblastic leukemia
DIS010632	Paragrammatism
DIS009268	squamous cell papilloma
DIS009857	Bradycardia
DIS008024	Nodular sclerosis
DIS010397	Duarte galactosemia
DIS010342	Avian infectious bronchitis
DIS010648	Periosteal reaction
DIS010399	Laminopathy
DIS010400	Ischiopatellar dysplasia
DIS013440	Nodular lymphocyte predominant Hodgkin lymphoma
DIS010401	Shenkui
DIS010664	Rhinorrhea
DIS010402	Pott's puffy tumor
DIS010666	Noise-induced hearing loss
DIS010403	Adenocarcinoma of the lung
DIS010670	Niemann–Pick disease
DIS005929	Tendinosis
DIS010676	Falling (accident)
DIS008033	Serous cystadenocarcinoma
DIS010406	Hill–Sachs lesion
DIS010679	Endocrine bone disease
DIS010408	Pseudocyst
DIS008036	Mucinous cystadenocarcinoma
DIS010409	Flaccid dysarthria
DIS010410	Xia-Gibbs syndrome
DIS010411	Variant Creutzfeldt–Jakob disease
DIS010697	Dural arteriovenous fistula
DIS010412	SUNCT syndrome
DIS010413	Bright's disease
DIS008495	acute hemorrhagic conjunctivitis
DIS010414	Waltman Walter syndrome
DIS010415	Allergies in children
DIS010700	Dysfibrinogenemia
DIS010417	Oculofaciocardiodental syndrome
DIS010048	Growing pains
DIS010418	Nevus depigmentosus
DIS010419	Xanthogranulomatous osteomyelitis
DIS013200	Leptomeningeal cancer
DIS010421	Pathological lying
DIS008565	branch retinal artery occlusion
DIS005945	Transfusion-associated graft versus host disease
DIS008050	Dubowitz syndrome
DIS010423	Peritoneal carcinomatosis
DIS010729	Adult attention deficit hyperactivity disorder
DIS010424	Tibia shaft fracture
DIS010730	46,XX testicular disorders of sex development
DIS010738	Breath-holding spell
DIS010742	Isobutyryl-coenzyme A dehydrogenase deficiency
DIS008054	Parastremmatic dwarfism
DIS010254	Ureteral cancer
DIS010428	Sacroiliac joint dysfunction
DIS010754	Hemimegalencephaly
DIS010429	Nasal septal abscess
DIS010756	X linked thrombocytopenia
DIS010430	Osteolathyrism
DIS010762	Hippocampal sclerosis
DIS010431	Hyperreligiosity
DIS010432	Congenital clasped thumb
DIS010765	Hyperkinesia
DIS010773	Polyorchidism
DIS010776	Cancer pain
DIS010779	Developmental verbal dyspraxia
DIS010435	Hypoprolactinemia
DIS010782	Hereditary inclusion body myopathy
DIS010436	Palinopsia
DIS009429	asthma
DIS010437	Cuboid syndrome
DIS010394	Congenital hereditary endothelial dystrophy
DIS010438	Villitis of unknown etiology
DIS010439	Cuffitis
DIS010794	Unverricht–Lundborg disease
DIS010441	Condylar resorption
DIS010797	Neonatal hypocalcemia
DIS010799	Aminoacylase 1 deficiency
DIS010443	Tarsal coalition
DIS010024	Fever
DIS010444	Neurodevelopmental disorder
DIS010445	Pruritus vulvae
DIS008075	Thecoma
DIS010447	Pusher syndrome
DIS010820	Pseudoathetosis
DIS010448	High-grade serous carcinoma
DIS010825	Brachioradial pruritus
DIS010449	Infant crying
DIS010451	Partial monosomy 13q
DIS010452	Arterial insufficiency ulcer
DIS010453	Histomoniasis
DIS010454	Surfactant metabolism dysfunction
DIS010845	Ureterovaginal fistula
DIS010847	Systemic inflammatory response syndrome
DIS010457	Right-sided aortic arch
DIS010867	Acute motor axonal neuropathy
DIS010459	Fundic gland polyposis
DIS010460	Biceps femoris tendon rupture
DIS010461	Watershed stroke
DIS010462	Macrognathism
DIS010463	Gastroblastoma
DIS010884	Urinary retention
DIS010464	Oneiroid syndrome
DIS010897	Jacobsen syndrome
DIS010466	Jugular foramen syndrome
DIS009925	Coma
DIS010427	Epigastric hernia
DIS010467	Carpal coalition
DIS010468	Amyloid purpura
DIS008928	follicular dendritic cell sarcoma
DIS010469	Barré–Liéou syndrome
DIS010470	Peduncular hallucinosis
DIS008962	chorioretinitis
DIS010471	Posterior ramus syndrome
DIS010931	Costeff syndrome
DIS010473	Congenital dermal sinus
DIS009832	Autonomic neuropathy
DIS010474	Integrative agnosia
DIS010476	Medial knee injuries
DIS010950	Escherichia coli O157:H7
DIS010477	Type 3c (Pancreatogenic) Diabetes
DIS009979	Diabetic hypoglycemia
DIS010479	Fetal aortic stenosis
DIS010955	Ulcer (dermatology)
DIS010480	Auto-brewery syndrome
DIS010481	Swan neck deformity
DIS009964	Delayed ejaculation
DIS010465	Fibrillary astrocytoma
DIS010483	Thymoma with immunodeficiency
DIS010969	Liver spot
DIS010485	Axillary lymphadenopathy
DIS010486	Theiler's disease
DIS008469	pneumonic plague
DIS010985	Complete androgen insensitivity syndrome
DIS008120	T-lymphoblastic leukemia/lymphoma
DIS010487	Superficial thrombophlebitis
DIS010488	Septicemic plague
DIS011009	Exploding head syndrome
DIS010489	Perthes lesion
DIS008846	rhinitis
DIS010491	Optic pit
DIS010492	Blue cone monochromacy
DIS011021	XXXY syndrome
DIS010493	Pacemaker syndrome
DIS009191	Lewy body dementia
DIS008142	Lymphangitis carcinomatosa
DIS011022	XXYY syndrome
DIS010495	Coronary artery ectasia
DIS010496	Lymphangiomatosis
DIS011041	Perspiration
DIS013450	Caseous lymphadenitis
DIS010497	Back strain
DIS011045	Nevo syndrome
DIS010498	Chronic thromboembolic pulmonary hypertension
DIS010499	Nutcracker syndrome
DIS011047	Essential hypertension
DIS010500	Alpha-gal allergy
DIS009602	pneumonia
DIS008685	post-thrombotic syndrome
DIS013243	Mauriac syndrome
DIS010503	Hot flash
DIS010504	Fungal pneumonia
DIS011066	Basilar invagination
DIS010508	Hypodysfibrinogenemia
DIS011071	Glutaric acidemia type 2
DIS011076	Cough
DIS011092	Visual snow
DIS010510	Chronic liver disease
DIS008154	Lymphedema praecox
DIS010562	Latent autoimmune diabetes in adults
DIS010513	Hyperthymesia
DIS010514	Bigeminy
DIS010515	Brain damage
DIS010516	Cyanotic heart defect
DIS009612	proteinuria
DIS010517	Cold autoimmune hemolytic anemia
DIS010518	Alveolar lung disease
DIS008158	Subcutaneous T-cell lymphoma
DIS010520	Tuber cinereum hamartoma
DIS008160	Acroangiodermatitis
DIS010522	Spontaneous osteonecrosis of the knee
DIS010523	Ocular larva migrans
DIS010525	Rectal discharge
DIS008718	anuria
DIS010529	Neuronal migration disorder
DIS010530	Norovirus
DIS010475	Globozoospermia
DIS010531	Transfusion hemosiderosis
DIS010532	Inflammatory papillary hyperplasia
DIS010533	Hypokalemic sensory overstimulation
DIS010534	Sinus pericranii
DIS009824	Ataxia
DIS010536	Enterocutaneous fistula
DIS010537	Morton's toe
DIS010538	Defatting (medical)
DIS010539	Granulomatous–lymphocytic interstitial lung disease
DIS010540	Pneumobilia
DIS010542	Axillary nerve palsy
DIS010543	Nasal glial heterotopia
DIS010544	Factitious disorder imposed on another
DIS010545	Occlusal trauma
DIS010546	Anti-Hu associated encephalitis
DIS009855	Bone metastasis
DIS010548	Cynophobia
DIS010549	Misophonia
DIS008178	Wagner's disease
DIS010551	TEMPI syndrome
DIS010552	Lumbar disc disease
DIS010553	Velopharyngeal insufficiency
DIS010556	One and a half syndrome
DIS010559	LECT2 amyloidosis
DIS009783	Nickel allergy
DIS010560	Rachitic rosary
DIS010561	Childhood leukemia
DIS010509	Granular corneal dystrophy
DIS010565	Hypoxemia
DIS010566	Penile injury
DIS010210	Rotavirus
DIS010569	Hypophysitis
DIS010570	Vanishing bile duct syndrome
DIS008190	Linear focal elastosis
DIS010574	Citrobacter koseri
DIS008192	Berk–Tabatznik syndrome
DIS010575	Phlegmon
DIS010576	Mesoamerican nephropathy
DIS010579	Hypertensive disease of pregnancy
DIS010580	Grinker myelinopathy
DIS010583	Functional somatic syndrome
DIS010584	Punctate epithelial erosions
DIS010585	Greenstick fracture
DIS010586	Cerebral achromatopsia
DIS010588	Bile duct hamartoma
DIS010589	Macular telangiectasia
DIS010590	Onyalai
DIS010591	Lip licker's dermatitis
DIS010592	Neuropsychiatric systemic lupus erythematosus
DIS010593	Coturnism
DIS010594	Muscle imbalance
DIS010595	Duret haemorrhages
DIS010597	Tonic tensor tympani syndrome
DIS010601	Hypothenar hammer syndrome
DIS010602	Indium lung
DIS008204	Comedocarcinoma
DIS010603	Jaw abnormality
DIS013188	Photopsia
DIS010185	Posterior cruciate ligament injury
DIS010604	Crisscross heart
DIS008205	Nakajo syndrome
DIS010605	Open fracture
DIS010608	Cerebrospinal fluid leak
DIS010609	Myelomalacia
DIS010611	Squamous-cell carcinoma of the lung
DIS010612	Duodenal lymphocytosis
DIS010613	Eosinophilic myocarditis
DIS010614	Microlissencephaly
DIS010616	Marburg acute multiple sclerosis
DIS010617	Pulled hamstring
DIS010621	OHVIRA
DIS009940	Constipation in children
DIS010625	Tuberculoma
DIS010626	Red burning skin
DIS010631	Vaginal trauma
DIS010634	Bertielliasis
DIS010635	Neurosyphilis
DIS010636	Dyssynergia
DIS010637	Migralepsy
DIS010581	Linburg–Comstock variation and syndrome
DIS010639	Obstructed defecation
DIS010640	Acquired non-inflammatory myopathy
DIS010641	Organic acidemia
DIS006182	Cervical incompetence
DIS013471	Facial eczema
DIS010644	Thiamine responsive megaloblastic anemia syndrome
DIS010645	Imerslund–Gräsbeck syndrome
DIS010646	Fryns syndrome
DIS010038	Frostbite
DIS010647	Sanjad-Sakati syndrome
DIS010650	Hereditary gingival fibromatosis
DIS010651	Syncope (medicine)
DIS010652	Factor I deficiency
DIS010657	Stimulant use disorder
DIS010660	Clear-cell sarcoma of the kidney
DIS010199	Tachycardia
DIS010662	Michel aplasia
DIS010672	RAS-associated autoimmune leukoproliferative disorder
DIS001692	Moon face
DIS010674	Hypotonia
DIS010677	T cell deficiency
DIS010678	Schwartz–Jampel syndrome
DIS010680	Ameloblastic carcinoma
DIS009905	Chest pain
DIS010682	Biemond syndrome
DIS010684	Arts syndrome
DIS010685	Ichthyosis follicularis with alopecia and photophobia syndrome
DIS010689	OSLAM syndrome
DIS010690	Portopulmonary hypertension
DIS010691	Median nerve palsy
DIS010675	Paradoxical embolism
DIS010692	Libman–Sacks endocarditis
DIS010693	Bonnet–Dechaume–Blanc syndrome
DIS010694	Hypermethioninemia
DIS010695	Subungual exostosis
DIS010696	Supracondylar humerus fracture
DIS010698	Microvascular angina
DIS010699	Oppositional defiant disorder
DIS014266	Tachypsychia
DIS010701	Cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy
DIS010704	Ablepharon macrostomia syndrome
DIS010707	Juvenile hyaline fibromatosis
DIS010709	Sertoli–Leydig cell tumour
DIS010714	Bruck syndrome
DIS013239	Cold sensitivity
DIS009369	factor VII deficiency
DIS010717	Ring chromosome 14 syndrome
DIS010718	Anti-MAG peripheral neuropathy
DIS008280	Mondini dysplasia
DIS010722	Congenital dyserythropoietic anemia type IV
DIS006298	Paraproteinemia
DIS010725	Rheumatoid disease of the spine
DIS010726	Spastic quadriplegia
DIS010727	Facial femoral syndrome
DIS010733	TRIANGLE disease
DIS010736	Paroxysmal dyskinesia
DIS010739	Pulmonary alveolar microlithiasis
DIS010741	Malignant infantile osteopetrosis
DIS010743	Cinchonism
DIS010747	Acute esophageal necrosis
DIS009900	Cerebral palsy
DIS010748	Trevor disease
DIS010749	Autosomal recessive cerebellar ataxia type 1
DIS010751	Singleton Merten syndrome
DIS010752	ZAP70 deficiency
DIS010753	Cardiac amyloidosis
DIS010755	Pontocerebellar hypoplasia
DIS010758	Facial onset sensory and motor neuropathy
DIS010761	Organic mental disorders
DIS010763	Tonsillolith
DIS010766	Thymoma-associated multiorgan autoimmunity
DIS010715	Histamine intolerance
DIS010774	Autoimmune enteropathy
DIS010778	Iron overload
DIS013441	Social Communication Disorder
DIS010723	Gelatinous drop-like corneal dystrophy
DIS010781	Gynecomastia
DIS010783	Congenital adrenal hyperplasia due to 3β-hydroxysteroid dehydrogenase deficiency
DIS010784	Frontal fibrosing alopecia
DIS009083	pleomorphic lipoma
DIS010789	Renal oncocytoma
DIS010790	(von Zumbusch) acute generalized pustular psoriasis
DIS010791	Postcoital bleeding
DIS010793	Spinocerebellar ataxia type 1
DIS008323	Interstitial granulomatous dermatitis with arthritis
DIS010800	Lipedema
DIS010801	Neonatal diabetes mellitus
DIS010803	PGM3 deficiency
DIS010804	NUT midline carcinoma
DIS010811	Bare lymphocyte syndrome type II
DIS010815	Cernunnos deficiency
DIS008340	ANOTHER syndrome
DIS010760	PLAID syndrome
DIS010821	Substance use disorder
DIS010822	Vertebral compression fracture
DIS010823	Isolated 17,20-lyase deficiency
DIS010824	Hemiplegic migraine
DIS010827	Methylenetetrahydrofolate reductase deficiency
DIS010829	Ayazi syndrome
DIS010830	Cortisone reductase deficiency
DIS010832	Löfgren syndrome
DIS013244	Uveoparotitis
DIS010836	Acute posterior multifocal placoid pigment epitheliopathy
DIS010839	Ring 18
DIS010840	Anosmia
DIS008358	Odontogenic tumor
DIS010841	Congenital trigger thumb
DIS010842	Septic thrombophlebitis
DIS010844	Cantú syndrome
DIS010027	Fibromuscular dysplasia
DIS010848	Posterior cord syndrome
DIS010851	Congenital lactic acidosis
DIS010852	Jokela type spinal muscular atrophy
DIS010853	Hypertension and brachydactyly syndrome
DIS010855	Adnexal mass
DIS010856	Kowarski syndrome
DIS010857	Diffuse unilateral subacute neuroretinitis
DIS010858	Paroxysmal kinesigenic choreoathetosis
DIS010861	13q deletion syndrome
DIS006462	Bed bug infestation
DIS010862	HUPRA syndrome
DIS010863	Hyperviscosity syndrome
DIS010868	Pleuropulmonary blastoma
DIS010869	Generalized arterial calcification of infancy
DIS010870	Pseudoneurotic schizophrenia
DIS008380	Carcinoma in situ
DIS010875	Superficial siderosis
DIS008385	Crouzonodermoskeletal syndrome
DIS006481	Cri du chat
DIS010878	Gordon syndrome
DIS010879	MDP syndrome
DIS010880	Distal hereditary motor neuropathy type V
DIS010882	Heel pad syndrome
DIS010885	Weismann-Netter-Stuhl syndrome
DIS010876	Linguatulosis
DIS010886	Palatal myoclonus
DIS010888	Posterior ischemic optic neuropathy
DIS010889	Hereditary neuropathy with liability to pressure palsy
DIS010891	Cracked nipple
DIS010895	Catastrophic antiphospholipid syndrome
DIS010900	Arthritis mutilans
DIS010901	Breast engorgement
DIS010903	X-linked recessive chondrodysplasia punctata
DIS008678	factor XII deficiency
DIS010906	Childhood blindness
DIS010161	Pseudobulbar affect
DIS010907	Infantile hemangioma
DIS010909	Post-traumatic arthritis
DIS006526	49,XXXXX
DIS010910	Calcium pyrophosphate dihydrate crystal deposition disease
DIS010915	Autosomal dominant retinal vasculopathy with cerebral leukodystrophy
DIS010916	Unicameral bone cyst
DIS009939	Constipation
DIS010917	Colorectal polyp
DIS010918	Transient hyperammonemia of the newborn
DIS008431	Acne aestivalis
DIS010926	Febrile infection-related epilepsy syndrome
DIS010927	Osteofibrous dysplasia
DIS010928	Electrical injury
DIS010929	Lhermitte–Duclos disease
DIS010930	Distal 18q-
DIS010934	Vogt–Koyanagi–Harada disease
DIS010936	Spondylodiscitis
DIS010937	Squamous-cell carcinoma of the vagina
DIS010939	Autosomal recessive spastic ataxia of Charlevoix-Saguenay
DIS010945	Non-specific interstitial pneumonia
