disease_id	name	url
DIS013096	Fitness culture	http://en.wikipedia.org/wiki/Fitness_culture
DIS013097	Genitourinary amoebiasis	http://en.wikipedia.org/wiki/Genitourinary_amoebiasis
DIS013098	Nevoid melanoma	http://en.wikipedia.org/wiki/Nevoid_melanoma
DIS013099	Cultural humility	http://en.wikipedia.org/wiki/Cultural_humility
DIS013100	Newton–Pepys problem	http://en.wikipedia.org/wiki/Newton–Pepys_problem
DIS013101	Sociology of literature	http://en.wikipedia.org/wiki/Sociology_of_literature
DIS013102	Aluminosis	http://en.wikipedia.org/wiki/Aluminosis
DIS013103	Derealization	http://en.wikipedia.org/wiki/Derealization
DIS013104	Rinderpest	http://en.wikipedia.org/wiki/Rinderpest
DIS013105	Acanthosis	http://en.wikipedia.org/wiki/Acanthosis
DIS013106	Blackleg (potatoes)	http://en.wikipedia.org/wiki/Blackleg_(potatoes)
DIS013107	Damping capacity	http://en.wikipedia.org/wiki/Damping_capacity
DIS013108	Truecasing	http://en.wikipedia.org/wiki/Truecasing
DIS013109	Bastar Dussehra	http://en.wikipedia.org/wiki/Bastar_Dussehra
DIS013110	Propylitic alteration	http://en.wikipedia.org/wiki/Propylitic_alteration
DIS013111	Genetically Engineered Blood	http://en.wikipedia.org/wiki/Genetically_Engineered_Blood
DIS013112	Phantom limb (disambiguation)	http://en.wikipedia.org/wiki/Phantom_limb_(disambiguation)
DIS013113	Monocular rivalry	http://en.wikipedia.org/wiki/Monocular_rivalry
DIS013114	1st Kisei	http://en.wikipedia.org/wiki/1st_Kisei
DIS013115	Oase 2	http://en.wikipedia.org/wiki/Oase_2
DIS013116	School violence in the United States	http://en.wikipedia.org/wiki/School_violence_in_the_United_States
DIS013117	Software fault tolerance	http://en.wikipedia.org/wiki/Software_fault_tolerance
DIS013118	Avalanche breakdown	http://en.wikipedia.org/wiki/Avalanche_breakdown
DIS013119	Plasma cell granuloma	http://en.wikipedia.org/wiki/Plasma_cell_granuloma
DIS013120	Thiolysis	http://en.wikipedia.org/wiki/Thiolysis
DIS013121	Skin track	http://en.wikipedia.org/wiki/Skin_track
DIS013122	Neglected firm effect	http://en.wikipedia.org/wiki/Neglected_firm_effect
DIS013123	Recoil (fluid behavior)	http://en.wikipedia.org/wiki/Recoil_(fluid_behavior)
DIS013124	Rank-Raglan mythotype	http://en.wikipedia.org/wiki/Rank-Raglan_mythotype
DIS013125	Finnish heritage disease	http://en.wikipedia.org/wiki/Finnish_heritage_disease
DIS013126	Allowance (money)	http://en.wikipedia.org/wiki/Allowance_(money)
DIS013127	Oppenheimer–Phillips process	http://en.wikipedia.org/wiki/Oppenheimer–Phillips_process
DIS013128	Contamination delay	http://en.wikipedia.org/wiki/Contamination_delay
DIS013129	Open communication	http://en.wikipedia.org/wiki/Open_communication
DIS013130	Nationalisms in Russia	http://en.wikipedia.org/wiki/Nationalisms_in_Russia
DIS013131	Axon guidance	http://en.wikipedia.org/wiki/Axon_guidance
DIS013132	Understanding of Self and Identity	http://en.wikipedia.org/wiki/Understanding_of_Self_and_Identity
DIS013133	Catalina eddy	http://en.wikipedia.org/wiki/Catalina_eddy
DIS013134	Political psychological rationalization	http://en.wikipedia.org/wiki/Political_psychological_rationalization
DIS013135	Acinar adenocarcinoma	http://en.wikipedia.org/wiki/Acinar_adenocarcinoma
DIS013136	Felicity effect	http://en.wikipedia.org/wiki/Felicity_effect
DIS013137	Garrod's pad	http://en.wikipedia.org/wiki/Garrod's_pad
DIS013138	Social support	http://en.wikipedia.org/wiki/Social_support
DIS013139	Wollheim's paradox	http://en.wikipedia.org/wiki/Wollheim's_paradox
DIS013140	Driver scheduling problem	http://en.wikipedia.org/wiki/Driver_scheduling_problem
DIS013141	Dysosmia	http://en.wikipedia.org/wiki/Dysosmia
DIS013142	Mourning sickness	http://en.wikipedia.org/wiki/Mourning_sickness
DIS013143	Symbolic culture	http://en.wikipedia.org/wiki/Symbolic_culture
DIS013144	Lavender Foal Syndrome	http://en.wikipedia.org/wiki/Lavender_Foal_Syndrome
DIS013145	Hemoscrotum	http://en.wikipedia.org/wiki/Hemoscrotum
DIS013146	Vandenbergh effect	http://en.wikipedia.org/wiki/Vandenbergh_effect
DIS013147	Vegetation (pathology)	http://en.wikipedia.org/wiki/Vegetation_(pathology)
DIS013148	Swamping problem	http://en.wikipedia.org/wiki/Swamping_problem
DIS013149	Bad habit	http://en.wikipedia.org/wiki/Bad_habit
DIS013150	Camptocormia	http://en.wikipedia.org/wiki/Camptocormia
DIS013151	Occam process	http://en.wikipedia.org/wiki/Occam_process
DIS013152	Six-year itch	http://en.wikipedia.org/wiki/Six-year_itch
DIS013153	1888 eruption of Mount Bandai	http://en.wikipedia.org/wiki/1888_eruption_of_Mount_Bandai
DIS013154	Spite	http://en.wikipedia.org/wiki/Spite
DIS013155	Kunburudhoo (Haa Dhaalu Atoll)	http://en.wikipedia.org/wiki/Kunburudhoo_(Haa_Dhaalu_Atoll)
DIS013156	Market value added	http://en.wikipedia.org/wiki/Market_value_added
DIS013157	Hill–Robertson effect	http://en.wikipedia.org/wiki/Hill–Robertson_effect
DIS013158	Hepatyrix	http://en.wikipedia.org/wiki/Hepatyrix
DIS013159	Planispiral	http://en.wikipedia.org/wiki/Planispiral
DIS013160	Gene expression profiling in cancer	http://en.wikipedia.org/wiki/Gene_expression_profiling_in_cancer
DIS013161	Immunodominance	http://en.wikipedia.org/wiki/Immunodominance
DIS013162	External inhibition	http://en.wikipedia.org/wiki/External_inhibition
DIS013163	Desire discrepancy	http://en.wikipedia.org/wiki/Desire_discrepancy
DIS013164	Oxfendazole	http://en.wikipedia.org/wiki/Oxfendazole
DIS013165	Strategic leadership	http://en.wikipedia.org/wiki/Strategic_leadership
DIS013166	Ambitious card	http://en.wikipedia.org/wiki/Ambitious_card
DIS013167	Root pressure	http://en.wikipedia.org/wiki/Root_pressure
DIS013168	Atypical chronic myeloid leukemia	http://en.wikipedia.org/wiki/Atypical_chronic_myeloid_leukemia
DIS013169	Plottage	http://en.wikipedia.org/wiki/Plottage
DIS013170	Seyferth–Gilbert homologation	http://en.wikipedia.org/wiki/Seyferth–Gilbert_homologation
DIS013171	Tailing in graphics or image revelation	http://en.wikipedia.org/wiki/Tailing_in_graphics_or_image_revelation
DIS013172	Pericyclic reaction	http://en.wikipedia.org/wiki/Pericyclic_reaction
DIS013173	Blood rain	http://en.wikipedia.org/wiki/Blood_rain
DIS013174	Unpacking	http://en.wikipedia.org/wiki/Unpacking
DIS013175	Hydrogen atom abstraction	http://en.wikipedia.org/wiki/Hydrogen_atom_abstraction
DIS013176	Urethral diverticulum	http://en.wikipedia.org/wiki/Urethral_diverticulum
DIS013177	Long live our noble Duke	http://en.wikipedia.org/wiki/Long_live_our_noble_Duke
DIS013178	Rock-cut basin	http://en.wikipedia.org/wiki/Rock-cut_basin
DIS013179	List of sections of Chester city walls and associated structures	http://en.wikipedia.org/wiki/List_of_sections_of_Chester_city_walls_and_associated_structures
DIS013180	Avulsion injury	http://en.wikipedia.org/wiki/Avulsion_injury
DIS013181	Foam line	http://en.wikipedia.org/wiki/Foam_line
DIS013182	Recognition failure of recallable words	http://en.wikipedia.org/wiki/Recognition_failure_of_recallable_words
DIS013183	Deforestation in Haiti	http://en.wikipedia.org/wiki/Deforestation_in_Haiti
DIS013184	Van Goethem syndrome	http://en.wikipedia.org/wiki/Van_Goethem_syndrome
DIS013185	Conduplicato corpore	http://en.wikipedia.org/wiki/Conduplicato_corpore
DIS013186	Knowledge of human nature	http://en.wikipedia.org/wiki/Knowledge_of_human_nature
DIS013187	Adaptive Toolbox	http://en.wikipedia.org/wiki/Adaptive_Toolbox
DIS013188	Karamat	http://en.wikipedia.org/wiki/Karamat
DIS013189	Pancake sentence	http://en.wikipedia.org/wiki/Pancake_sentence
DIS013190	Traveling tournament problem	http://en.wikipedia.org/wiki/Traveling_tournament_problem
DIS013191	Diffusion-controlled reaction	http://en.wikipedia.org/wiki/Diffusion-controlled_reaction
DIS013192	High Speed Pursuit syndrome	http://en.wikipedia.org/wiki/High_Speed_Pursuit_syndrome
DIS013193	Spa Fields riots	http://en.wikipedia.org/wiki/Spa_Fields_riots
DIS013194	Epizootic ulcerative syndrome	http://en.wikipedia.org/wiki/Epizootic_ulcerative_syndrome
DIS013195	Domestic violence in Kenya	http://en.wikipedia.org/wiki/Domestic_violence_in_Kenya
DIS013196	Cross-tolerance	http://en.wikipedia.org/wiki/Cross-tolerance
DIS013197	List of cutaneous conditions associated with increased risk of nonmelanoma skin cancer	http://en.wikipedia.org/wiki/List_of_cutaneous_conditions_associated_with_increased_risk_of_nonmelanoma_skin_cancer
DIS013198	Sustained load cracking	http://en.wikipedia.org/wiki/Sustained_load_cracking
DIS013199	Social stress	http://en.wikipedia.org/wiki/Social_stress
DIS013200	Imposex	http://en.wikipedia.org/wiki/Imposex
DIS013201	Fountain (juggling)	http://en.wikipedia.org/wiki/Fountain_(juggling)
DIS013202	Quatrefoil reentry	http://en.wikipedia.org/wiki/Quatrefoil_reentry
DIS013203	Cocktail party effect	http://en.wikipedia.org/wiki/Cocktail_party_effect
DIS013204	Spontaneous recovery	http://en.wikipedia.org/wiki/Spontaneous_recovery
DIS013205	Comorbidity	http://en.wikipedia.org/wiki/Comorbidity
DIS013206	Stem rot	http://en.wikipedia.org/wiki/Stem_rot
DIS013207	Pied-piping with inversion	http://en.wikipedia.org/wiki/Pied-piping_with_inversion
DIS013208	Contagious bovine pleuropneumonia	http://en.wikipedia.org/wiki/Contagious_bovine_pleuropneumonia
DIS013209	Sympathy	http://en.wikipedia.org/wiki/Sympathy
DIS013210	Cerebral hemorrhage	http://en.wikipedia.org/wiki/Cerebral_hemorrhage
DIS013211	Adenosis	http://en.wikipedia.org/wiki/Adenosis
DIS013212	Witten zeta function	http://en.wikipedia.org/wiki/Witten_zeta_function
DIS013213	Weakly measurable function	http://en.wikipedia.org/wiki/Weakly_measurable_function
DIS013214	Feline spongiform encephalopathy	http://en.wikipedia.org/wiki/Feline_spongiform_encephalopathy
DIS013215	Semilir Eruption	http://en.wikipedia.org/wiki/Semilir_Eruption
DIS013216	Income inequality in the Philippines	http://en.wikipedia.org/wiki/Income_inequality_in_the_Philippines
DIS013217	Burst lobe	http://en.wikipedia.org/wiki/Burst_lobe
DIS013218	Mesothelial hyperplasia	http://en.wikipedia.org/wiki/Mesothelial_hyperplasia
DIS013219	Hyalinizing trabecular adenoma	http://en.wikipedia.org/wiki/Hyalinizing_trabecular_adenoma
DIS013220	Asset poverty	http://en.wikipedia.org/wiki/Asset_poverty
DIS013221	Intercultural competence	http://en.wikipedia.org/wiki/Intercultural_competence
DIS013222	Elbs reaction	http://en.wikipedia.org/wiki/Elbs_reaction
DIS013223	List of signs and symptoms of diving disorders	http://en.wikipedia.org/wiki/List_of_signs_and_symptoms_of_diving_disorders
DIS013224	Entity Abstraction Pattern	http://en.wikipedia.org/wiki/Entity_Abstraction_Pattern
DIS013225	Disk space	http://en.wikipedia.org/wiki/Disk_space
DIS013226	Feline infectious peritonitis	http://en.wikipedia.org/wiki/Feline_infectious_peritonitis
DIS013227	Dissociated vertical deviation	http://en.wikipedia.org/wiki/Dissociated_vertical_deviation
DIS013228	Absorption hardening	http://en.wikipedia.org/wiki/Absorption_hardening
DIS013229	Jammu Kashmir Liberation Front (Yasin Malik)	http://en.wikipedia.org/wiki/Jammu_Kashmir_Liberation_Front_(Yasin_Malik)
DIS013230	Pine-pine gall rust	http://en.wikipedia.org/wiki/Pine-pine_gall_rust
DIS013231	Ultimate attribution error	http://en.wikipedia.org/wiki/Ultimate_attribution_error
DIS013232	Infectious canine hepatitis	http://en.wikipedia.org/wiki/Infectious_canine_hepatitis
DIS013233	Kowalski ester homologation	http://en.wikipedia.org/wiki/Kowalski_ester_homologation
DIS013234	Resilience (network)	http://en.wikipedia.org/wiki/Resilience_(network)
DIS013235	Founder effect	http://en.wikipedia.org/wiki/Founder_effect
DIS013236	Barton–Kellogg reaction	http://en.wikipedia.org/wiki/Barton–Kellogg_reaction
DIS013237	Pseudomonal pyoderma	http://en.wikipedia.org/wiki/Pseudomonal_pyoderma
DIS013238	Cardinal sign (pathology)	http://en.wikipedia.org/wiki/Cardinal_sign_(pathology)
DIS013239	Lemoine's problem	http://en.wikipedia.org/wiki/Lemoine's_problem
DIS013240	Pitot pressure	http://en.wikipedia.org/wiki/Pitot_pressure
DIS013241	Kapitsa–Dirac effect	http://en.wikipedia.org/wiki/Kapitsa–Dirac_effect
DIS013242	Nixon invert	http://en.wikipedia.org/wiki/Nixon_invert
DIS013243	The Life and Times of Xaviera Hollander	http://en.wikipedia.org/wiki/The_Life_and_Times_of_Xaviera_Hollander
DIS013244	Particular values of the Gamma function	http://en.wikipedia.org/wiki/Particular_values_of_the_Gamma_function
DIS013245	Keyword spotting	http://en.wikipedia.org/wiki/Keyword_spotting
DIS013246	Ground-glass opacity	http://en.wikipedia.org/wiki/Ground-glass_opacity
DIS013247	Microcoria	http://en.wikipedia.org/wiki/Microcoria
DIS013248	Causes of Parkinson's disease	http://en.wikipedia.org/wiki/Causes_of_Parkinson's_disease
DIS013249	Sexual anhedonia	http://en.wikipedia.org/wiki/Sexual_anhedonia
DIS013250	Congenital tufting enteropathy	http://en.wikipedia.org/wiki/Congenital_tufting_enteropathy
DIS013251	Plateau iris	http://en.wikipedia.org/wiki/Plateau_iris
DIS013252	Cloud suck	http://en.wikipedia.org/wiki/Cloud_suck
DIS013253	Reflex neurovascular dystrophy	http://en.wikipedia.org/wiki/Reflex_neurovascular_dystrophy
DIS013254	Porcine Circovirus Associated Disease	http://en.wikipedia.org/wiki/Porcine_Circovirus_Associated_Disease
DIS013255	Merciful anosmia	http://en.wikipedia.org/wiki/Merciful_anosmia
DIS013256	Ash yellows	http://en.wikipedia.org/wiki/Ash_yellows
DIS013257	Heterogeneous water oxidation	http://en.wikipedia.org/wiki/Heterogeneous_water_oxidation
DIS013258	Scan statistic	http://en.wikipedia.org/wiki/Scan_statistic
DIS013259	Atresia	http://en.wikipedia.org/wiki/Atresia
DIS013260	Casualty loss	http://en.wikipedia.org/wiki/Casualty_loss
DIS013261	Photoperiodism	http://en.wikipedia.org/wiki/Photoperiodism
DIS013262	Bottle-shock	http://en.wikipedia.org/wiki/Bottle-shock
DIS013263	Bladder cancer in cats and dogs	http://en.wikipedia.org/wiki/Bladder_cancer_in_cats_and_dogs
DIS013264	Instant-on	http://en.wikipedia.org/wiki/Instant-on
DIS013265	Polychromia	http://en.wikipedia.org/wiki/Polychromia
DIS013266	Rheumatoid nodulosis	http://en.wikipedia.org/wiki/Rheumatoid_nodulosis
DIS013267	Inverted hammer	http://en.wikipedia.org/wiki/Inverted_hammer
DIS013268	Dirac spectrum	http://en.wikipedia.org/wiki/Dirac_spectrum
DIS013269	Barrier grid animation	http://en.wikipedia.org/wiki/Barrier_grid_animation
DIS013270	Piracy in the Atlantic World	http://en.wikipedia.org/wiki/Piracy_in_the_Atlantic_World
DIS013271	Kármán vortex street	http://en.wikipedia.org/wiki/Kármán_vortex_street
DIS013272	Feline odontoclastic resorptive lesion	http://en.wikipedia.org/wiki/Feline_odontoclastic_resorptive_lesion
DIS013273	Neural efficiency hypothesis	http://en.wikipedia.org/wiki/Neural_efficiency_hypothesis
DIS013274	Coenurosis	http://en.wikipedia.org/wiki/Coenurosis
DIS013275	Strong copper	http://en.wikipedia.org/wiki/Strong_copper
DIS013276	Heart disease in Australia	http://en.wikipedia.org/wiki/Heart_disease_in_Australia
DIS013277	Fenbendazole	http://en.wikipedia.org/wiki/Fenbendazole
DIS013278	Pinch mark	http://en.wikipedia.org/wiki/Pinch_mark
DIS013279	India's Agriculture Development Problem: Lack of Access to Credit	http://en.wikipedia.org/wiki/India's_Agriculture_Development_Problem:_Lack_of_Access_to_Credit
DIS013280	Bamford–Stevens reaction	http://en.wikipedia.org/wiki/Bamford–Stevens_reaction
DIS013281	Routing loop problem	http://en.wikipedia.org/wiki/Routing_loop_problem
DIS013282	N-body problem	http://en.wikipedia.org/wiki/N-body_problem
DIS013283	Sperm theft	http://en.wikipedia.org/wiki/Sperm_theft
DIS013284	Midline nevus flammeus	http://en.wikipedia.org/wiki/Midline_nevus_flammeus
DIS013285	Urban dust dome	http://en.wikipedia.org/wiki/Urban_dust_dome
DIS013286	Bamberger rearrangement	http://en.wikipedia.org/wiki/Bamberger_rearrangement
DIS013287	List of unsolved problems in statistics	http://en.wikipedia.org/wiki/List_of_unsolved_problems_in_statistics
DIS013288	P-adic L-function	http://en.wikipedia.org/wiki/P-adic_L-function
DIS013289	Discharge pressure	http://en.wikipedia.org/wiki/Discharge_pressure
DIS013290	Biot's respiration	http://en.wikipedia.org/wiki/Biot's_respiration
DIS013291	Dual representation (psychology)	http://en.wikipedia.org/wiki/Dual_representation_(psychology)
DIS013292	Entropia (album)	http://en.wikipedia.org/wiki/Entropia_(album)
DIS013293	Celebrity worship syndrome	http://en.wikipedia.org/wiki/Celebrity_worship_syndrome
DIS013294	Missouri Lyme disease	http://en.wikipedia.org/wiki/Missouri_Lyme_disease
DIS013295	Phase detector characteristic	http://en.wikipedia.org/wiki/Phase_detector_characteristic
DIS013296	Central core disease of muscle	http://en.wikipedia.org/wiki/Central_core_disease_of_muscle
DIS013297	Biomanipulation	http://en.wikipedia.org/wiki/Biomanipulation
DIS013298	Cramp fasciculation syndrome	http://en.wikipedia.org/wiki/Cramp_fasciculation_syndrome
DIS013299	Cytorrhysis	http://en.wikipedia.org/wiki/Cytorrhysis
DIS013300	Keidel vacuum	http://en.wikipedia.org/wiki/Keidel_vacuum
DIS013301	Igusa zeta-function	http://en.wikipedia.org/wiki/Igusa_zeta-function
DIS013302	Porokeratotic eccrine ostial and dermal duct nevus	http://en.wikipedia.org/wiki/Porokeratotic_eccrine_ostial_and_dermal_duct_nevus
DIS013303	Pityrosporum folliculitis	http://en.wikipedia.org/wiki/Pityrosporum_folliculitis
DIS013304	Irreligion in Brazil	http://en.wikipedia.org/wiki/Irreligion_in_Brazil
DIS013305	Ben-Jacob's bacteria	http://en.wikipedia.org/wiki/Ben-Jacob's_bacteria
DIS013306	Magnesemia	http://en.wikipedia.org/wiki/Magnesemia
DIS013307	T.O.T.E.	http://en.wikipedia.org/wiki/T.O.T.E.
DIS013308	3-hydroxy-3-methylglutaryl-CoA lyase deficiency	http://en.wikipedia.org/wiki/3-hydroxy-3-methylglutaryl-CoA_lyase_deficiency
DIS013309	Vapour pressure of water	http://en.wikipedia.org/wiki/Vapour_pressure_of_water
DIS013310	Fogging (photography)	http://en.wikipedia.org/wiki/Fogging_(photography)
DIS013311	Pulsus bisferiens	http://en.wikipedia.org/wiki/Pulsus_bisferiens
DIS013312	Alkylimino-de-oxo-bisubstitution	http://en.wikipedia.org/wiki/Alkylimino-de-oxo-bisubstitution
DIS013313	Haloform reaction	http://en.wikipedia.org/wiki/Haloform_reaction
DIS013314	Permissive dialing	http://en.wikipedia.org/wiki/Permissive_dialing
DIS013315	Panic	http://en.wikipedia.org/wiki/Panic
DIS013316	Unilateral palmoplantar verrucous nevus	http://en.wikipedia.org/wiki/Unilateral_palmoplantar_verrucous_nevus
DIS013317	Sun position (air combat)	http://en.wikipedia.org/wiki/Sun_position_(air_combat)
DIS013318	Modified Wittig-Claisen tandem reaction	http://en.wikipedia.org/wiki/Modified_Wittig-Claisen_tandem_reaction
DIS013319	Iodolactonization	http://en.wikipedia.org/wiki/Iodolactonization
DIS013320	Sclerosing rhabdomyosarcoma	http://en.wikipedia.org/wiki/Sclerosing_rhabdomyosarcoma
DIS013321	Transliteracy	http://en.wikipedia.org/wiki/Transliteracy
DIS013322	Equine proximal enteritis	http://en.wikipedia.org/wiki/Equine_proximal_enteritis
DIS013323	Module spectrum	http://en.wikipedia.org/wiki/Module_spectrum
DIS013324	Dynamic hyperinflation	http://en.wikipedia.org/wiki/Dynamic_hyperinflation
DIS013325	Emerson effect	http://en.wikipedia.org/wiki/Emerson_effect
DIS013326	Jacobian conjecture	http://en.wikipedia.org/wiki/Jacobian_conjecture
DIS013327	Net migration rate	http://en.wikipedia.org/wiki/Net_migration_rate
DIS013328	Chess equipment	http://en.wikipedia.org/wiki/Chess_equipment
DIS013329	Right atrial pressure	http://en.wikipedia.org/wiki/Right_atrial_pressure
DIS013330	Eigengap	http://en.wikipedia.org/wiki/Eigengap
DIS013331	Corruption in Albania	http://en.wikipedia.org/wiki/Corruption_in_Albania
DIS013332	Pin stripes	http://en.wikipedia.org/wiki/Pin_stripes
DIS013333	Spruce broom rust	http://en.wikipedia.org/wiki/Spruce_broom_rust
DIS013334	Asian Dust	http://en.wikipedia.org/wiki/Asian_Dust
DIS013335	Data mapper pattern	http://en.wikipedia.org/wiki/Data_mapper_pattern
DIS013336	Maculopapular rash	http://en.wikipedia.org/wiki/Maculopapular_rash
DIS013337	Normal conditions	http://en.wikipedia.org/wiki/Normal_conditions
DIS013338	Integer sorting	http://en.wikipedia.org/wiki/Integer_sorting
DIS013339	Gustatory hyperhidrosis	http://en.wikipedia.org/wiki/Gustatory_hyperhidrosis
DIS013340	Interchalcogen	http://en.wikipedia.org/wiki/Interchalcogen
DIS013341	Primorial	http://en.wikipedia.org/wiki/Primorial
DIS013342	Bacterial wilt of carnation	http://en.wikipedia.org/wiki/Bacterial_wilt_of_carnation
DIS013343	Pre-existing condition	http://en.wikipedia.org/wiki/Pre-existing_condition
DIS013344	Appetite	http://en.wikipedia.org/wiki/Appetite
DIS013345	Phonemic restoration effect	http://en.wikipedia.org/wiki/Phonemic_restoration_effect
DIS013346	Post-vaccination follicular eruption	http://en.wikipedia.org/wiki/Post-vaccination_follicular_eruption
DIS013347	Criteria Pattern	http://en.wikipedia.org/wiki/Criteria_Pattern
DIS013348	Skeletal pneumaticity	http://en.wikipedia.org/wiki/Skeletal_pneumaticity
DIS013349	Rainy day fund	http://en.wikipedia.org/wiki/Rainy_day_fund
DIS013350	Hydrazone iodination	http://en.wikipedia.org/wiki/Hydrazone_iodination
DIS013351	Reserves-to-production ratio	http://en.wikipedia.org/wiki/Reserves-to-production_ratio
DIS013352	Carbene dimerization	http://en.wikipedia.org/wiki/Carbene_dimerization
DIS013353	Infantile hemangiopericytoma	http://en.wikipedia.org/wiki/Infantile_hemangiopericytoma
DIS013354	Culture of Northern Cyprus	http://en.wikipedia.org/wiki/Culture_of_Northern_Cyprus
DIS013355	Pigeon fever	http://en.wikipedia.org/wiki/Pigeon_fever
DIS013356	Corruption in Brazil	http://en.wikipedia.org/wiki/Corruption_in_Brazil
DIS013357	Lerch zeta function	http://en.wikipedia.org/wiki/Lerch_zeta_function
DIS013358	Utility Abstraction Pattern	http://en.wikipedia.org/wiki/Utility_Abstraction_Pattern
DIS013359	North American Indian childhood cirrhosis	http://en.wikipedia.org/wiki/North_American_Indian_childhood_cirrhosis
DIS013360	Groom kidnapping	http://en.wikipedia.org/wiki/Groom_kidnapping
DIS013361	Infectious salmon anemia virus	http://en.wikipedia.org/wiki/Infectious_salmon_anemia_virus
DIS013362	Salivary gland diverticulum	http://en.wikipedia.org/wiki/Salivary_gland_diverticulum
DIS013363	Vesicular pemphigoid	http://en.wikipedia.org/wiki/Vesicular_pemphigoid
DIS013364	Oscillon	http://en.wikipedia.org/wiki/Oscillon
DIS013365	Picture line-up generation equipment	http://en.wikipedia.org/wiki/Picture_line-up_generation_equipment
DIS013366	Neurocutaneous melanosis	http://en.wikipedia.org/wiki/Neurocutaneous_melanosis
DIS013367	Lodgement (finance)	http://en.wikipedia.org/wiki/Lodgement_(finance)
DIS013368	Polar drift	http://en.wikipedia.org/wiki/Polar_drift
DIS013369	Stock management	http://en.wikipedia.org/wiki/Stock_management
DIS013370	Webbird	http://en.wikipedia.org/wiki/Webbird
DIS013371	Epigenetics of depression	http://en.wikipedia.org/wiki/Epigenetics_of_depression
DIS013372	Pomeranz–Fritsch reaction	http://en.wikipedia.org/wiki/Pomeranz–Fritsch_reaction
DIS013373	Numerosity adaptation effect	http://en.wikipedia.org/wiki/Numerosity_adaptation_effect
DIS013374	Phyletic dwarfism	http://en.wikipedia.org/wiki/Phyletic_dwarfism
DIS013375	Pathergy	http://en.wikipedia.org/wiki/Pathergy
DIS013376	Tyzzer's disease	http://en.wikipedia.org/wiki/Tyzzer's_disease
DIS013377	Hormone receptor positive breast tumor	http://en.wikipedia.org/wiki/Hormone_receptor_positive_breast_tumor
DIS013378	Croatia rediviva: Ča, Kaj, Što – baštinski dani	http://en.wikipedia.org/wiki/Croatia_rediviva:_Ča,_Kaj,_Što_–_baštinski_dani
DIS013379	Warm-glow giving	http://en.wikipedia.org/wiki/Warm-glow_giving
DIS013380	Compensation point	http://en.wikipedia.org/wiki/Compensation_point
DIS013381	Baltimore bank riot	http://en.wikipedia.org/wiki/Baltimore_bank_riot
DIS013382	Pink rot	http://en.wikipedia.org/wiki/Pink_rot
DIS013383	Amyloid cardiomyopathy	http://en.wikipedia.org/wiki/Amyloid_cardiomyopathy
DIS013384	Hypophalangism	http://en.wikipedia.org/wiki/Hypophalangism
DIS013385	1942 Luxembourgish general strike	http://en.wikipedia.org/wiki/1942_Luxembourgish_general_strike
DIS013386	Awareness	http://en.wikipedia.org/wiki/Awareness
DIS013387	Leo Soileau	http://en.wikipedia.org/wiki/Leo_Soileau
DIS013388	Estrogen-dependent condition	http://en.wikipedia.org/wiki/Estrogen-dependent_condition
DIS013389	Tax evasion and corruption in Greece	http://en.wikipedia.org/wiki/Tax_evasion_and_corruption_in_Greece
DIS013390	Repetition blindness	http://en.wikipedia.org/wiki/Repetition_blindness
DIS013391	Critical opalescence	http://en.wikipedia.org/wiki/Critical_opalescence
DIS013392	Hinduism in Togo	http://en.wikipedia.org/wiki/Hinduism_in_Togo
DIS013393	Cybercrime in Canada	http://en.wikipedia.org/wiki/Cybercrime_in_Canada
DIS013394	Scaly leg	http://en.wikipedia.org/wiki/Scaly_leg
DIS013395	Executive dysfunction	http://en.wikipedia.org/wiki/Executive_dysfunction
DIS013396	GC box	http://en.wikipedia.org/wiki/GC_box
DIS013397	Parry–Daniels map	http://en.wikipedia.org/wiki/Parry–Daniels_map
DIS013398	Ice circle	http://en.wikipedia.org/wiki/Ice_circle
DIS013399	Iridoplegia	http://en.wikipedia.org/wiki/Iridoplegia
DIS013400	Souperism	http://en.wikipedia.org/wiki/Souperism
DIS013401	Keyboard Maestro	http://en.wikipedia.org/wiki/Keyboard_Maestro
DIS013402	Poultry disease	http://en.wikipedia.org/wiki/Poultry_disease
DIS013403	Bunter (geology)	http://en.wikipedia.org/wiki/Bunter_(geology)
DIS013404	Sialoblastoma	http://en.wikipedia.org/wiki/Sialoblastoma
DIS013405	Phosphonium coupling	http://en.wikipedia.org/wiki/Phosphonium_coupling
DIS013406	Divya-drishti	http://en.wikipedia.org/wiki/Divya-drishti
DIS013407	Service refactoring	http://en.wikipedia.org/wiki/Service_refactoring
DIS013408	Double top and double bottom	http://en.wikipedia.org/wiki/Double_top_and_double_bottom
DIS013409	Grundmann aldehyde synthesis	http://en.wikipedia.org/wiki/Grundmann_aldehyde_synthesis
DIS013410	Hydroalkoxylation	http://en.wikipedia.org/wiki/Hydroalkoxylation
DIS013411	AIDS fatigue	http://en.wikipedia.org/wiki/AIDS_fatigue
DIS013412	Papulopustular	http://en.wikipedia.org/wiki/Papulopustular
DIS013413	Primary cutaneous follicle center lymphoma	http://en.wikipedia.org/wiki/Primary_cutaneous_follicle_center_lymphoma
DIS013414	Bond softening	http://en.wikipedia.org/wiki/Bond_softening
DIS013415	Australian Multicam Camouflage Uniform	http://en.wikipedia.org/wiki/Australian_Multicam_Camouflage_Uniform
DIS013416	Genome size	http://en.wikipedia.org/wiki/Genome_size
