disease_id;disease_name;1_2018-02-01;2_2018-02-15;3_2018-03-01;4_2018-03-15;5_2018-04-01;6_2018-04-15;7_2018-05-01;8_2018-05-15;9_2018-06-01;10_2018-06-15;11_2018-07-01;12_2018-07-15;13_2018-08-01;14_2018-08-15;15_2018-09-01;16_2018-09-15;17_2018-10-01;18_2018-10-15;19_2018-11-01;20_2018-11-15;21_2018-12-01;22_2018-12-15;23_2019-01-01;24_2019-01-15;25_2019-02-01;26_2019-02-15;27_2019-03-01;28_2019-03-15;29_2019-04-01;30_2019-04-15;31_2019-05-01;32_2019-05-15;33_2019-06-01;34_2019-06-15;35_2019-07-01;36_2019-07-15;complete
DIS002166;Amalgam tattoo;24449;24449;24449;24449;24449;24449;24449;24449;24449;24449;24449;24449;24449;24449;24449;24449;24449;24449;24449;24449;24449;24449;24449;24449;24449;24504;24503;24503;24503;24503;24503;24503;24503;24503;24503;24504;0
DIS002565;Glycerol kinase deficiency;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;13072;0
DIS006491;Sphincter of Oddi dysfunction;18405;18405;18405;18405;18405;18405;18405;18405;18405;18405;18405;18405;18405;18406;18406;18406;18406;18406;18406;18332;18332;18331;18331;18331;18331;18331;18645;18645;18645;18645;18645;18645;18645;18645;18645;18645;0
DIS003257;Myiasis;26523;26523;26523;26538;26538;26535;26535;26535;26634;26634;26685;26685;26685;26686;26689;26688;26688;26687;26687;26687;26753;26753;26753;26753;26753;26476;26476;26476;26476;26476;26434;26455;26457;26455;26455;26570;0
DIS010428;Sacroiliac joint dysfunction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22806;22806;22806;22806;0;22806;22863;22863;22863;23125;23125;23125;25
DIS004389;Paratuberculosis;15376;15379;15379;15422;15422;15422;15422;15422;15422;15422;15422;15422;15422;15422;15422;15422;15422;15422;15422;15422;15422;15422;15422;15422;15422;15571;15571;15571;15571;15571;15571;15571;15571;15571;15571;15571;0
DIS007504;Epidermolysis bullosa simplex;37892;38232;38232;38232;38232;38232;38230;38230;38230;38230;38230;38230;38230;38230;38230;38230;38230;38230;38230;38230;38230;38230;38230;38230;38230;38230;38231;38231;38235;38235;38235;38235;38235;38235;38236;38236;0
DIS003413;Central cord syndrome;10799;10799;10799;10799;11219;11219;11219;11219;11219;11219;11281;11281;11281;11281;11281;11281;11281;11281;11281;11281;11281;11281;11281;11281;11281;11281;11281;11281;11505;11590;11590;11590;11590;11590;11590;11590;0
DIS004634;Mitral insufficiency;33272;33315;33315;33315;33273;33724;33724;33724;33724;33922;33922;33922;33922;33922;33922;33922;34020;34020;34020;34020;34020;34020;34020;34020;34020;34020;34020;34180;34270;34270;34181;34181;34181;34187;34187;34187;0
DIS008440;Transfusion-associated graft-versus-host disease;0;0;0;0;0;9725;9725;9725;9725;9725;9725;9725;9725;9725;9725;9725;10998;10982;10983;10983;10983;10983;10983;10983;10983;10983;10864;10832;10832;10832;10832;10832;10832;10832;10832;10832;5
DIS008876;elephantiasis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2322;35
DIS004941;Spondyloepiphyseal dysplasia congenita;0;0;0;0;0;0;0;0;10977;10977;10977;10977;10977;10977;10977;10977;10977;10977;10977;10977;10977;10977;10977;10977;10977;10977;10977;10995;10995;13366;13366;13365;13365;13627;13627;13627;8
DIS006959;Sarcoma botryoides;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12485;12485;12485;12485;12485;12485;12485;12485;12485;12485;12485;12494;12494;12494;22
DIS004187;Gallbladder polyp;3876;3876;3876;3876;3876;3876;3883;3883;3883;3883;3883;3883;3883;3867;3867;3867;3867;3867;3867;3867;3867;3867;3879;3879;3879;3879;3879;3879;3879;3879;3879;3879;3879;3879;3879;3879;0
DIS004093;Non-gonococcal urethritis;13236;13236;13236;13236;13243;13243;13243;13243;13243;13378;13378;13378;13378;13378;13140;13140;13140;13140;13140;13140;13140;13140;13133;13133;13133;13133;13133;13133;13133;13133;13133;13133;13134;13134;13134;13134;0
DIS005054;Flock worker's lung;7225;7225;7225;7225;7241;7241;7241;7241;7241;7241;7241;7241;7241;7254;7254;7254;7254;7254;7254;7254;7254;7254;7254;7254;7254;7321;7391;7391;7391;7391;7391;7391;7373;7373;7373;7373;0
DIS007252;Multiple endocrine neoplasia type 2;18498;18992;18992;18992;18991;18991;19359;19359;19359;19359;19359;19359;19362;19362;19362;19362;19362;19362;19362;19363;19363;19363;19363;19363;19363;19363;19363;19363;19377;19377;19377;19377;19377;19377;19377;19377;0
DIS004808;Cerebellar hypoplasia;10835;10821;10821;10821;10821;10821;10821;10821;10821;11025;11025;11042;11042;11042;11042;11042;11042;11042;11042;11042;11042;10979;10979;10979;10979;10979;10723;10724;10724;10724;10724;10724;10724;10724;10724;10724;0
DIS000135;Liver disease;21603;21603;21603;21603;21603;21603;22834;22834;22834;22834;22834;22834;22834;22834;22834;22834;22916;22916;22916;22916;22916;22916;22916;23096;23096;23096;23096;23096;23096;23096;23096;23096;24873;24873;24873;24873;0
DIS007353;Ohtahara syndrome;0;0;0;15263;15263;15263;15263;15255;15255;15255;15255;15255;15255;15255;15255;15255;15255;15409;15409;15409;15410;15241;15287;15287;15287;15287;15287;15287;15287;15287;15287;15287;15274;15274;15274;15274;3
DIS008166;Global aphasia;0;0;0;0;19568;19568;19568;19545;19545;19545;19545;19545;19545;19545;19545;19545;19545;19545;19545;19545;19755;19755;19755;19755;19755;19713;19713;19713;19809;19809;19809;19809;19809;19809;19809;19809;4
DIS003901;Necrobiosis lipoidica;22023;22023;22023;22023;22023;22023;22207;22207;22207;22207;22207;22207;22207;22207;22207;22207;22207;22207;22207;22207;22207;22207;22207;22207;22207;22207;22207;22207;22207;22207;22211;22211;22211;22211;22211;22211;0
DIS004042;Periventricular leukomalacia;27557;27557;27557;27557;27557;27557;27557;27557;27557;27557;27557;27557;27557;27557;27557;27557;27557;27557;27549;27549;27549;27549;28010;28010;28010;28010;28010;28010;28010;28010;28010;28010;28010;28010;28010;28010;0
DIS005375;Transient global amnesia;41498;41498;41498;41498;41498;41498;41498;41498;41511;41511;41511;41800;41800;41800;41800;41800;41800;41800;41841;41841;41841;42149;42210;42210;41830;41761;41771;41765;41765;41765;41765;41765;41765;41765;41765;41765;0
DIS003976;Facial trauma;24770;24770;24770;25231;25252;25252;25252;25252;25229;25229;25229;25229;25229;25229;25229;25229;25229;25229;25229;25656;25656;25656;25656;25656;25656;25656;25656;25656;25656;25656;25831;25831;25831;25831;25831;25831;0
DIS004016;Akathisia;29723;29723;29723;29789;29789;29789;29789;29789;29900;29900;29900;30107;30107;30107;30107;30014;30014;30038;30038;30038;30027;30104;30104;30104;30104;30104;30104;30104;30104;30104;30104;30104;30104;30104;30104;30104;0
DIS005395;Cotard delusion;13518;13517;13516;13604;13604;13604;13604;13604;13604;13547;13547;13547;13547;13547;13547;13526;13526;13526;13526;13526;13526;13526;13526;13506;13505;13505;13505;13528;13528;13508;13538;13524;13524;13537;13537;13650;0
DIS007129;Progressive familial intrahepatic cholestasis;7085;7085;7085;7085;7085;7085;7135;7135;7135;7135;7135;7135;7135;7135;7135;7135;7135;7135;7135;7135;7135;7135;7467;7467;7467;7467;7467;7467;7467;7467;7467;7467;7467;7467;7467;7467;0
DIS006696;CREST syndrome;6935;6935;6935;7162;7162;7162;7216;7216;7216;7216;7216;7216;7283;7283;7295;7295;7345;7345;7345;7345;7345;7345;7345;7345;7343;7343;7343;7343;7343;7343;7555;7555;7555;7555;7555;7555;0
DIS004996;Acrania;8670;8670;8670;8670;8861;8861;8861;8861;8861;8861;8861;8861;8861;8861;8861;8861;8861;8861;8862;8862;8862;8862;8862;8862;8862;8862;8862;8862;8862;8862;8862;8777;8777;8777;8777;8777;0
DIS007456;Pityriasis lichenoides chronica;5814;5814;5814;5814;5814;6118;6118;6118;6118;6559;6559;6559;6559;6559;6559;6559;6559;6559;6559;6559;6559;6559;6559;6559;6560;6560;6560;6560;6560;6560;6560;6560;6560;6560;6560;6560;0
DIS010947;Autosomal dominant porencephaly type I;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3319;3319;3319;3319;0;3319;3319;3319;3319;3319;3319;3319;25
DIS010582;Eye injury;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12056;12056;12056;12023;12023;12023;12023;12023;12023;12023;12014;12014;24
DIS006615;Melkersson–Rosenthal syndrome;27156;27156;27454;27454;27454;27454;27454;27454;27454;27454;27454;27454;27454;27454;27454;27454;27454;27592;27593;27593;27593;27593;27593;27593;27594;27594;27594;27594;27614;27614;27598;27598;27598;27598;27598;27598;0
DIS006522;Fox–Fordyce disease;22425;22425;22425;22425;22425;22425;22425;22425;22425;22425;22425;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;22642;22750;22751;22751;22751;22751;22751;0
DIS006118;Holocarboxylase synthetase deficiency;2853;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3100;3287;3287;3287;3287;3287;3287;3287;0
DIS003729;Myotonic dystrophy;40692;40692;40596;40601;40601;40601;40601;40601;40601;40601;40496;40496;40510;41124;41124;41124;41124;42118;42118;42118;41748;41821;41821;41849;41850;41850;41850;41850;41850;41850;41850;41850;41850;41850;41883;41883;0
DIS002898;Incisional hernia;15483;15483;15483;15483;15483;15483;15483;15483;15483;15483;15483;15483;15483;15483;15483;15483;15483;15483;15483;15483;15483;15483;15483;15483;15483;15575;15575;15575;15575;15575;15575;15575;15773;15773;15773;15773;0
DIS005939;Congenital disorder of glycosylation;0;0;0;0;0;0;0;0;37508;37508;37508;37508;37493;37493;37493;37420;37420;37420;37420;37420;37420;37420;37420;37420;37420;37420;37420;37420;37420;37420;37420;37420;37420;37420;37420;37420;8
DIS005845;Blepharitis;41771;41771;41771;42159;42189;42318;42318;42318;42318;42318;42318;42318;42318;42863;42948;42948;42948;42948;42948;42923;42923;42923;42923;42923;42923;42893;42893;42893;42893;42893;42893;42890;42890;42890;42919;42919;0
DIS008331;Radiation retinopathy;0;0;0;0;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2898;2922;2922;4
DIS006701;Omphalitis of newborn;19952;19952;19952;19952;19952;19952;19952;19952;19952;19952;19952;19952;19952;19952;19952;19952;19952;19952;19952;19952;19952;19952;20134;20134;20134;20134;20115;20115;20115;20115;20115;20115;20115;20115;20115;20115;0
DIS004030;GM1 gangliosidoses;6404;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6682;6689;6689;6689;6689;6689;6689;6689;0
DIS000373;Ring chromosome 20 syndrome;0;0;0;0;0;0;0;0;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;21179;8
DIS007140;Danon disease;12239;12555;12555;12555;12555;12555;12555;12568;12568;12568;12568;12568;12568;12568;12563;12492;12563;12563;12563;12563;12563;12706;12706;12706;12706;12706;12706;12706;12706;12643;12662;12662;12662;12662;12662;12662;0
DIS007114;Esophageal candidiasis;25186;25186;25186;25186;25186;25186;25187;25185;25185;25185;25185;25185;25185;25202;25202;25202;25202;25202;25202;25202;25202;25202;25202;25203;25203;25388;25388;25388;25388;25388;25388;25388;25388;25388;25388;25388;0
DIS005145;Central neurocytoma;16714;16714;16717;16717;16717;16717;16717;16717;16730;16730;16730;16730;16730;16730;16730;16730;16730;16730;16730;16730;16773;16773;16773;16773;16773;17082;17082;17082;17082;17082;17082;17082;17082;17082;17080;17228;0
DIS003467;Abdominal compartment syndrome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9217;9217;9217;9217;9217;9312;9312;9312;9312;9417;11839;11839;11839;11839;11795;11795;11795;11795;11795;11795;16
DIS006475;Factor V Leiden;13403;13404;13403;13403;13988;14005;14005;14005;14173;14173;14162;14162;14162;14162;14164;14164;14164;14164;14164;14164;14224;14224;14224;14224;14224;14224;14224;14224;15810;15810;16295;16295;16295;16402;16402;16402;0
DIS000644;Aprosodia;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;13983;0
DIS004036;Bulimia nervosa;59359;59359;59406;59406;59389;59439;59439;59439;59553;59553;59553;59553;59553;59553;59553;59533;60410;60406;60406;60423;60572;60638;60738;60419;60738;60738;60738;60738;60738;60738;60738;60738;60718;60613;60613;60628;0
DIS008039;Livedo reticularis;21891;21855;22271;22271;22271;22271;22271;22585;22585;22585;22585;22585;22585;22585;22585;22585;22585;22663;22663;22663;22663;22663;22663;22657;22657;22657;22705;22705;23001;23001;23001;23001;23001;23001;23230;23245;0
DIS010443;Tarsal coalition;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6383;6383;6383;6383;0;6383;6383;6383;6383;6383;6312;6312;25
DIS004921;Cervical pregnancy;11748;11747;11747;11747;11747;11747;11747;11747;11760;11760;11760;11760;11760;11760;11760;11760;11760;11760;11760;11760;11760;11762;11762;11762;11762;12019;12019;12019;12019;12019;12019;12019;12019;12019;12019;12019;0
DIS007651;Hematometra;10295;10295;10295;10295;10295;10295;10295;10295;10295;10295;10295;10295;10295;10295;10295;10295;10295;10295;10295;10295;10295;10295;10295;10295;10295;10295;10530;10530;10530;10530;10530;10530;10530;10530;10530;10530;0
DIS003905;Primrose syndrome;6595;6595;6595;6595;6595;6595;6595;6595;6595;6595;6595;6595;6595;6595;6595;6595;6595;6595;6595;6595;6595;6595;6574;6574;6574;6574;6574;6574;6574;6574;6574;6574;6393;6393;6393;6393;0
DIS004171;Autoimmune polyendocrine syndrome type 2;19932;19932;19932;19935;19935;19935;19935;19935;19935;19935;19935;19935;19935;19935;23562;23562;23562;23618;23618;23618;23618;24428;24512;24512;24512;24512;24512;24512;24512;24512;24512;24512;24513;24513;24513;24513;0
DIS000894;Cytomegalic inclusion body disease;0;0;0;0;0;0;0;0;1889;1889;1889;1889;1889;1889;1889;1889;1889;1889;1889;1889;1889;1889;1889;1889;1889;1889;1889;1889;1917;1917;1917;1917;1748;1748;1748;1748;8
DIS003558;Bad breath;38426;38491;38491;38570;38570;38570;38585;38585;38585;38585;38609;38609;38609;38529;38516;38516;38516;38516;38269;38239;38243;38243;38243;38243;38243;38243;38140;38140;38140;38191;38541;38558;38558;38558;38558;38558;0
DIS008083;Abdominal pregnancy;25804;25804;25804;25804;25804;25804;25804;25804;25817;25817;25817;25817;25817;25817;25817;25817;25817;25817;25817;25817;25818;25818;25818;25818;25818;25818;25844;25844;25845;25871;25871;25962;25962;25962;25962;25962;0
DIS006182;Cervical incompetence;13849;13849;13849;13849;13849;13849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
DIS007075;1q21.1 deletion syndrome;24794;24794;24794;24794;24875;24875;24875;24875;24875;24875;24875;24875;24872;24872;24872;24969;24969;24969;24969;24969;24969;24969;24969;24969;24969;24969;25082;25107;25107;25107;25107;25107;25212;25212;25212;25212;0
DIS004353;Pulmonary hemorrhage;2807;2807;2807;2807;2807;2807;2807;2807;2807;2807;2807;2807;2807;2807;2807;2807;2807;2807;2807;2807;2807;2807;2807;2807;2807;2807;3019;3019;3019;3019;3019;3019;2947;2947;2947;2947;0
DIS004683;Syndrome of inappropriate antidiuretic hormone secretion;38800;38800;38800;39222;39222;39178;39178;39106;39106;39106;39106;39106;39106;39106;39118;39118;39118;39118;39321;39321;39321;39321;39321;39469;39469;39469;39469;39469;39199;39199;39466;39466;39466;39466;39466;39466;0
DIS002167;Cannabinoid hyperemesis syndrome;7021;7021;7408;6768;6768;6768;6692;21632;21459;21484;21577;21577;21577;21577;21577;21611;21611;21611;21611;21611;21611;21611;21611;21611;21611;21645;21645;21645;22603;22616;22644;22644;22644;22644;22644;22644;0
DIS006377;Pronator teres syndrome;13285;13285;13285;13428;13428;13428;13428;13428;13428;13428;13428;13428;13428;13428;13428;13428;13428;13428;13428;13428;13428;13428;13428;13428;13427;13427;13427;13427;13427;13427;13427;13427;13427;13427;13427;13427;0
DIS005027;AA amyloidosis;8627;8627;8627;8627;8627;8652;8652;8652;8665;8665;8665;8665;8616;8616;8616;8616;8616;8616;8616;8616;8616;8616;8616;8616;8616;8616;8733;8733;8733;8733;8733;8733;8733;8733;8733;8733;0
DIS010789;Renal oncocytoma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11592;11592;11592;11592;0;11592;11592;11592;11592;11592;11592;11592;25
DIS005797;Branchio-oculo-facial syndrome;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;4532;5454;5455;5455;5455;5455;5399;5399;5399;0
DIS008314;Hyperosmolar syndrome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5407;5407;5407;5407;5407;5407;5407;5407;5407;5407;5407;5407;5407;5407;5407;5407;5407;5407;5407;5407;16
DIS005435;Acanthocheilonemiasis;20395;20395;20395;20395;20395;20395;20395;20395;20395;20395;20395;20395;20395;20395;20395;20395;20395;20395;20395;20395;20532;20532;20532;20532;20532;20532;20532;20532;20532;20545;20545;20545;20545;20545;20545;20545;0
DIS004263;Seasonal affective disorder;29602;29602;29754;29754;29777;29777;29794;29807;29807;29807;29807;29768;29789;29789;29789;29789;29789;29789;29789;29917;29956;29955;30241;30348;30342;30342;30342;30342;30338;30806;30806;30820;30159;30107;30682;31302;0
DIS003846;Leukocyte adhesion deficiency-1;10036;10291;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;10290;0
DIS005399;Diffuse esophageal spasm;12798;13122;13122;13122;13122;13122;13122;13122;13122;13122;13122;13122;13122;13122;13122;13122;13122;13122;13122;13122;12798;12798;12798;12798;12860;12860;13093;13093;13093;13093;13093;13161;13161;13161;13161;13161;0
DIS003891;Olecranon bursitis;7276;7276;9369;9369;9368;9368;9368;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;9369;0
DIS006008;Hereditary coproporphyria;10473;10473;10473;10473;10473;10473;10473;10473;10473;10473;10473;10473;10473;10473;10473;10473;10473;10455;10455;10455;10455;10455;10455;10455;10455;10731;10731;10731;10731;10731;10731;10731;10731;10731;10731;10731;0
DIS003809;Fatty-acid metabolism disorder;8265;8265;8265;8265;8265;8265;8464;8464;8464;8464;8464;8464;8464;8464;8464;8464;8485;8485;8485;8485;8485;8485;8485;8485;8485;8485;8485;8485;8485;8476;8476;8476;8476;8476;8476;8476;0
DIS006426;Rhinolith;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10799;10799;10799;10799;10799;10799;10799;10799;10799;10799;26
DIS010414;Waltman Walter syndrome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;785;785;785;785;0;785;785;785;785;785;785;785;25
DIS004092;Lambert–Eaton myasthenic syndrome;19854;19854;19854;19854;19854;19854;19947;19947;19947;19947;19947;19947;19947;19947;19947;19947;19947;19947;19947;19947;19947;19947;19947;19947;19947;20351;20351;20351;20351;20351;20351;20351;20351;20351;20351;20351;0
DIS004186;Schatzki ring;18637;18637;18637;18637;18637;18637;18637;19031;19031;19031;19031;19028;19028;19028;19028;19028;19028;19032;19032;19032;19032;19032;19032;19032;19039;19039;19039;19039;19039;19039;19039;19039;19039;19039;19039;19039;0
DIS010670;Niemann–Pick disease;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20115;20493;20525;20525;20525;20541;20541;20787;20787;20787;20787;20787;24
DIS003856;Camptodactyly;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4118;4120;4143;4143;4120;4120;4128;4128;4128;4145;4206;4206;4206;4204;4204;4204;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;0
DIS007589;Transfusion-related acute lung injury;11209;11209;11209;11209;11209;11209;11209;11209;11209;11209;11209;11413;11413;11413;11413;11413;11413;11413;11413;11413;11413;11413;11478;11478;11478;11478;11478;11478;11478;11478;11478;11478;11478;11478;11769;12143;0
DIS004569;Poland syndrome;15410;15410;15867;15866;16436;16436;0;0;0;0;0;0;0;0;0;0;0;0;18066;18066;18066;18066;18066;18067;18115;18119;18119;18119;18119;18119;18131;18173;18173;18173;18173;18173;12
DIS005055;Orthostatic hypotension;20234;20234;20234;20234;20234;20234;20240;20240;20240;20240;20240;20240;20240;21003;21004;21004;21004;21004;21004;21004;21004;21004;21004;21328;21297;21292;22919;23231;23175;23175;23408;25092;25272;25272;25272;25271;0
DIS006895;Testicular torsion;15188;15188;15188;15188;15188;15188;15188;15188;15188;15188;15188;15188;15187;15187;15258;15258;15258;15258;15258;15258;15263;20629;25425;25289;25289;25288;25628;25628;25628;25628;25628;25628;25628;25628;25628;25628;0
DIS007505;Serositis;1125;1125;1125;1125;1125;1125;1125;1162;1162;1162;1162;1162;1162;1162;1162;1162;1162;1162;1162;1162;1162;1162;1162;1162;1162;1162;1305;1305;1305;1305;1305;1305;1305;1305;1305;1305;0
DIS007411;Post-polio syndrome;21347;21347;21347;21590;21682;22057;22160;22160;22160;22160;22160;22159;22159;22159;22159;22159;22159;22159;22159;22159;22207;22207;22207;22207;22207;22207;22238;22238;22238;22238;22238;22238;22240;22176;22176;22176;0
DIS005485;Barakat syndrome;10846;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11102;11286;11286;11286;11286;11286;11286;11286;11286;0
DIS005078;Pott disease;14900;14900;14900;14900;14900;14900;14792;14792;14792;14792;14792;14792;14792;14792;14934;14934;14934;14863;14919;15024;15176;15176;15176;15176;15176;15188;15188;15183;15183;15183;15183;15183;15185;15185;15185;15185;0
DIS010612;Duodenal lymphocytosis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5969;5818;5818;5830;0;6115;6115;6115;6115;6115;6115;6115;25
DIS005477;Abdominal trauma;20984;20984;20984;20984;20932;20932;20932;20932;21262;21262;21262;21262;21262;21262;21262;21262;21262;21262;21262;21262;21262;21262;21262;21262;21262;21634;21654;21654;21654;21654;21654;21654;21654;21654;21654;21667;0
DIS004413;Aicardi syndrome;11032;11032;11032;11032;11032;11032;11032;11032;11032;11032;11032;11032;11032;11032;11032;11032;11032;11032;11032;11032;11032;11032;11602;11602;11602;11602;11602;11602;11602;11615;11615;11615;11615;11615;11796;11796;0
DIS006027;Wolf–Hirschhorn syndrome;10089;10089;10286;10286;10286;10286;10286;10286;10286;10286;10286;10245;10245;10245;10193;10193;10193;10193;10193;10193;10193;10193;10193;10193;10193;10193;10193;10193;10191;10204;10204;10204;10202;10202;10202;10202;0
DIS002710;Vernal keratoconjunctivitis;5535;5570;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5680;5656;5656;0
DIS003777;Hiatus hernia;25686;25686;25686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
DIS005813;Wernicke–Korsakoff syndrome;40660;40660;40660;40660;40660;40659;40617;40697;40697;40697;40682;40682;40682;40682;40682;40682;40682;40682;40682;40682;40682;40682;41815;41815;41818;41823;41794;41794;41794;41794;41794;41794;41794;41794;41794;41786;0
DIS007594;Tropical ulcer;6056;6056;6056;6056;6353;6353;6353;6353;6353;6353;6565;6565;6565;6565;6573;6573;6573;6573;6573;6573;6573;6573;6573;6573;6573;6573;6573;6573;6573;6573;6573;6573;6573;6573;6607;6607;0
DIS006357;Congenital rubella syndrome;18628;18628;18628;18628;18628;18628;18628;18628;18628;18628;18628;18628;18628;18628;18628;18628;18628;18628;18628;18628;18628;18628;18628;18628;18647;18647;18647;19256;19256;19256;19256;19258;19258;19258;19258;19258;0
DIS007104;Adult-onset Still's disease;10779;11004;11004;11072;11072;11072;11072;11072;11072;11072;11072;11163;11163;11163;11163;11163;11163;11163;11163;11163;11163;11163;11178;11178;11178;11178;11178;11178;11178;11178;11179;11179;11179;11179;11179;11179;0
DIS006051;Chronic granulomatous disease;27136;27136;27136;27136;27136;27136;27136;27294;27294;27289;27288;27288;27288;27288;27288;27288;27288;27288;27288;27288;27288;27288;27288;27288;27288;27288;27576;27576;27506;27506;27506;27506;27253;27253;27253;27253;0
DIS003446;Prader–Willi syndrome;34301;33900;33900;33900;33740;33740;33753;33753;33753;33750;33750;33750;33750;33750;33750;33750;33750;33750;33750;33750;33750;33754;33102;33102;33109;33453;33549;33403;33388;33388;33388;33388;33388;33388;33388;33388;0
DIS005048;Premenstrual dysphoric disorder;27933;27933;27933;29478;29478;29478;29968;29478;29478;29478;29303;29303;29363;29350;29350;29688;29688;29688;29688;29688;29688;29688;29688;29696;33646;33343;33343;33343;33353;33353;43461;43656;43860;43860;43578;43578;0
DIS005548;Tapeworm infection;15014;15014;15014;15014;15014;15014;15014;15014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
DIS008699;sick building syndrome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45855;45855;45855;45855;45533;45539;45539;45539;45540;45466;45466;45466;24
DIS005041;Sternal fracture;12036;12036;12036;12036;12036;12036;12036;12036;12036;12036;12036;12317;12317;12317;12317;12317;12317;12317;12317;12317;12317;12317;12317;12317;12317;12317;12313;12345;12345;12345;12345;12345;12345;12345;12337;12337;0
DIS010676;Falling (accident);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13919;13926;13926;13926;13926;13926;13926;13926;13926;13960;13973;14295;24
DIS007640;Nummular dermatitis;7713;7713;7713;7713;7713;7713;7722;7722;7722;7722;7722;7722;7722;7722;7844;7844;7844;7844;7844;7844;7866;7866;7866;7866;7992;7992;7992;7992;7992;7992;7992;8057;8057;8057;8057;8057;0
DIS007880;Nemaline myopathy;36493;36322;36322;36322;36322;36322;36594;36594;36594;36594;36594;36563;36563;36563;36558;36576;36576;36576;36576;36576;36576;36576;36576;36576;36576;36576;36576;36576;36576;36589;36589;36589;36589;36631;36631;36631;0
DIS007781;Obesity hypoventilation syndrome;24031;24031;24031;24031;24059;24059;24059;24059;24059;24059;24059;24059;24059;24059;24059;24059;24059;24059;24059;24059;24059;24059;24059;24059;24059;24504;24504;24504;24539;24539;24539;24539;24569;24569;24569;24569;0
