disease_id	name	url	code_id	name
DIS007786	Protein losing enteropathy	http://en.wikipedia.org/wiki/Protein_losing_enteropathy	1926	eMedicine
DIS007786	Protein losing enteropathy	http://en.wikipedia.org/wiki/Protein_losing_enteropathy	226300	OMIM
DIS007786	Protein losing enteropathy	http://en.wikipedia.org/wiki/Protein_losing_enteropathy	2277	MedlinePlus
DIS007786	Protein losing enteropathy	http://en.wikipedia.org/wiki/Protein_losing_enteropathy	579.8	IDC-9
DIS007786	Protein losing enteropathy	http://en.wikipedia.org/wiki/Protein_losing_enteropathy	D011504	MeSH
DIS007786	Protein losing enteropathy	http://en.wikipedia.org/wiki/Protein_losing_enteropathy	K90.4	IDC-10
DIS007787	Pyridoxine-dependent epilepsy	http://en.wikipedia.org/wiki/Pyridoxine-dependent_epilepsy	266100	OMIM
DIS007787	Pyridoxine-dependent epilepsy	http://en.wikipedia.org/wiki/Pyridoxine-dependent_epilepsy	985667	eMedicine
DIS007788	Scleroderma-like reaction to taxanes	http://en.wikipedia.org/wiki/Scleroderma-like_reaction_to_taxanes	E933.1	IDC-9
DIS007788	Scleroderma-like reaction to taxanes	http://en.wikipedia.org/wiki/Scleroderma-like_reaction_to_taxanes	Y43.2	IDC-10
DIS007789	Hydroxyurea dermopathy	http://en.wikipedia.org/wiki/Hydroxyurea_dermopathy	E933.1	IDC-9
DIS007789	Hydroxyurea dermopathy	http://en.wikipedia.org/wiki/Hydroxyurea_dermopathy	Y43.3	IDC-10
DIS007790	Claudication	http://en.wikipedia.org/wiki/Claudication	2777	DiseasesDB
DIS007790	Claudication	http://en.wikipedia.org/wiki/Claudication	443.9	IDC-9
DIS007790	Claudication	http://en.wikipedia.org/wiki/Claudication	D007383	MeSH
DIS007790	Claudication	http://en.wikipedia.org/wiki/Claudication	I73.9	IDC-10
DIS007791	Confluent and reticulated papillomatosis	http://en.wikipedia.org/wiki/Confluent_and_reticulated_papillomatosis	167900	OMIM
DIS007791	Confluent and reticulated papillomatosis	http://en.wikipedia.org/wiki/Confluent_and_reticulated_papillomatosis	L83	IDC-10
DIS007792	Xerostomia	http://en.wikipedia.org/wiki/Xerostomia	17880	DiseasesDB
DIS007792	Xerostomia	http://en.wikipedia.org/wiki/Xerostomia	527.7	IDC-9
DIS007792	Xerostomia	http://en.wikipedia.org/wiki/Xerostomia	D014987	MeSH
DIS007792	Xerostomia	http://en.wikipedia.org/wiki/Xerostomia	K11.7	IDC-10
DIS007792	Xerostomia	http://en.wikipedia.org/wiki/Xerostomia	K11.7,R68.2	IDC-10
DIS007792	Xerostomia	http://en.wikipedia.org/wiki/Xerostomia	R68.2	IDC-10
DIS007793	Pneumococcal infection	http://en.wikipedia.org/wiki/Pneumococcal_infection	D011008	MeSH
DIS007794	Dyshidrosis	http://en.wikipedia.org/wiki/Dyshidrosis	110	eMedicine
DIS007794	Dyshidrosis	http://en.wikipedia.org/wiki/Dyshidrosis	705.81	IDC-9
DIS007794	Dyshidrosis	http://en.wikipedia.org/wiki/Dyshidrosis	832	MedlinePlus
DIS007794	Dyshidrosis	http://en.wikipedia.org/wiki/Dyshidrosis	D011146	MeSH
DIS007794	Dyshidrosis	http://en.wikipedia.org/wiki/Dyshidrosis	L30.1	IDC-10
DIS007795	Mycoplasma pneumonia	http://en.wikipedia.org/wiki/Mycoplasma_pneumonia	467	eMedicine
DIS007795	Mycoplasma pneumonia	http://en.wikipedia.org/wiki/Mycoplasma_pneumonia	483.0	IDC-9
DIS007795	Mycoplasma pneumonia	http://en.wikipedia.org/wiki/Mycoplasma_pneumonia	82	MedlinePlus
DIS007795	Mycoplasma pneumonia	http://en.wikipedia.org/wiki/Mycoplasma_pneumonia	B96.0	IDC-10
DIS007795	Mycoplasma pneumonia	http://en.wikipedia.org/wiki/Mycoplasma_pneumonia	D011019	MeSH
DIS007795	Mycoplasma pneumonia	http://en.wikipedia.org/wiki/Mycoplasma_pneumonia	J15.7	IDC-10
DIS007796	Lymphocytosis	http://en.wikipedia.org/wiki/Lymphocytosis	288.8	IDC-9
DIS007796	Lymphocytosis	http://en.wikipedia.org/wiki/Lymphocytosis	7678	DiseasesDB
DIS007796	Lymphocytosis	http://en.wikipedia.org/wiki/Lymphocytosis	D008218	MeSH
DIS007796	Lymphocytosis	http://en.wikipedia.org/wiki/Lymphocytosis	D72.8	IDC-10
DIS007797	Conductive hearing loss	http://en.wikipedia.org/wiki/Conductive_hearing_loss	3043	DiseasesDB
DIS007797	Conductive hearing loss	http://en.wikipedia.org/wiki/Conductive_hearing_loss	389.0	IDC-9
DIS007797	Conductive hearing loss	http://en.wikipedia.org/wiki/Conductive_hearing_loss	D006314	MeSH
DIS007797	Conductive hearing loss	http://en.wikipedia.org/wiki/Conductive_hearing_loss	H90.0	IDC-10
DIS007797	Conductive hearing loss	http://en.wikipedia.org/wiki/Conductive_hearing_loss	H90.0-H90.2	IDC-10
DIS007797	Conductive hearing loss	http://en.wikipedia.org/wiki/Conductive_hearing_loss	H90.2	IDC-10
DIS007798	Apolipoprotein B deficiency	http://en.wikipedia.org/wiki/Apolipoprotein_B_deficiency	107730	OMIM
DIS007798	Apolipoprotein B deficiency	http://en.wikipedia.org/wiki/Apolipoprotein_B_deficiency	D052476	MeSH
DIS007799	Amenorrhoea	http://en.wikipedia.org/wiki/Amenorrhoea	1218	MedlinePlus
DIS007799	Amenorrhoea	http://en.wikipedia.org/wiki/Amenorrhoea	626.0	IDC-9
DIS007799	Amenorrhoea	http://en.wikipedia.org/wiki/Amenorrhoea	953850	eMedicine
DIS007799	Amenorrhoea	http://en.wikipedia.org/wiki/Amenorrhoea	D000568	MeSH
DIS007799	Amenorrhoea	http://en.wikipedia.org/wiki/Amenorrhoea	N91.0-N91.2	IDC-10
DIS007800	Ichthyosis bullosa of Siemens	http://en.wikipedia.org/wiki/Ichthyosis_bullosa_of_Siemens	146800	OMIM
DIS007800	Ichthyosis bullosa of Siemens	http://en.wikipedia.org/wiki/Ichthyosis_bullosa_of_Siemens	D053560	MeSH
DIS007800	Ichthyosis bullosa of Siemens	http://en.wikipedia.org/wiki/Ichthyosis_bullosa_of_Siemens	Q80.3	IDC-10
DIS007801	Pancreatic fistula	http://en.wikipedia.org/wiki/Pancreatic_fistula	577.8	IDC-9
DIS007801	Pancreatic fistula	http://en.wikipedia.org/wiki/Pancreatic_fistula	D010185	MeSH
DIS007802	Bloom syndrome	http://en.wikipedia.org/wiki/Bloom_syndrome	210900	OMIM
DIS007802	Bloom syndrome	http://en.wikipedia.org/wiki/Bloom_syndrome	54	eMedicine
DIS007802	Bloom syndrome	http://en.wikipedia.org/wiki/Bloom_syndrome	757.39	IDC-9
DIS007802	Bloom syndrome	http://en.wikipedia.org/wiki/Bloom_syndrome	D001816	MeSH
DIS007802	Bloom syndrome	http://en.wikipedia.org/wiki/Bloom_syndrome	ParseResult(54,None,None)	eMedicine
DIS007802	Bloom syndrome	http://en.wikipedia.org/wiki/Bloom_syndrome	Q82.8	IDC-10
DIS007803	Trench foot	http://en.wikipedia.org/wiki/Trench_foot	991.4	IDC-9
DIS007803	Trench foot	http://en.wikipedia.org/wiki/Trench_foot	T69.0	IDC-10
DIS007804	Neglect	http://en.wikipedia.org/wiki/Neglect	T74.0	IDC-10
DIS007805	Prostatitis	http://en.wikipedia.org/wiki/Prostatitis	488	eMedicine
DIS007805	Prostatitis	http://en.wikipedia.org/wiki/Prostatitis	524	MedlinePlus
DIS007805	Prostatitis	http://en.wikipedia.org/wiki/Prostatitis	601	IDC-9
DIS007805	Prostatitis	http://en.wikipedia.org/wiki/Prostatitis	D011472	MeSH
DIS007805	Prostatitis	http://en.wikipedia.org/wiki/Prostatitis	N41	IDC-10
DIS007805	Prostatitis	http://en.wikipedia.org/wiki/Prostatitis	N41.	IDC-10
DIS007806	Favre–Racouchot syndrome	http://en.wikipedia.org/wiki/Favre–Racouchot_syndrome	1119362	eMedicine
DIS007806	Favre–Racouchot syndrome	http://en.wikipedia.org/wiki/Favre–Racouchot_syndrome	701.8	IDC-9
DIS007806	Favre–Racouchot syndrome	http://en.wikipedia.org/wiki/Favre–Racouchot_syndrome	L57.8 (ILDSL57.820)	IDC-10
DIS007807	Hyperlysinemia	http://en.wikipedia.org/wiki/Hyperlysinemia	238700	OMIM
DIS007807	Hyperlysinemia	http://en.wikipedia.org/wiki/Hyperlysinemia	270.7	IDC-9
DIS007807	Hyperlysinemia	http://en.wikipedia.org/wiki/Hyperlysinemia	D020167	MeSH
DIS007807	Hyperlysinemia	http://en.wikipedia.org/wiki/Hyperlysinemia	E72.3	IDC-10
DIS007808	Blepharochalasis	http://en.wikipedia.org/wiki/Blepharochalasis	374.34	IDC-9
DIS007808	Blepharochalasis	http://en.wikipedia.org/wiki/Blepharochalasis	H02.3	IDC-10
DIS007809	Nicolaides–Baraitser syndrome	http://en.wikipedia.org/wiki/Nicolaides–Baraitser_syndrome	601358	OMIM
DIS007810	Parathyroid disease	http://en.wikipedia.org/wiki/Parathyroid_disease	252	IDC-9
DIS007810	Parathyroid disease	http://en.wikipedia.org/wiki/Parathyroid_disease	D010279	MeSH
DIS007810	Parathyroid disease	http://en.wikipedia.org/wiki/Parathyroid_disease	E20-E21	IDC-10
DIS007811	Renal vein thrombosis	http://en.wikipedia.org/wiki/Renal_vein_thrombosis	11359	DiseasesDB
DIS007811	Renal vein thrombosis	http://en.wikipedia.org/wiki/Renal_vein_thrombosis	2005	eMedicine
DIS007811	Renal vein thrombosis	http://en.wikipedia.org/wiki/Renal_vein_thrombosis	453.3	IDC-9
DIS007811	Renal vein thrombosis	http://en.wikipedia.org/wiki/Renal_vein_thrombosis	513	MedlinePlus
DIS007811	Renal vein thrombosis	http://en.wikipedia.org/wiki/Renal_vein_thrombosis	I82.3	IDC-10
DIS007812	Simpson–Golabi–Behmel syndrome	http://en.wikipedia.org/wiki/Simpson–Golabi–Behmel_syndrome	312870	OMIM
DIS007812	Simpson–Golabi–Behmel syndrome	http://en.wikipedia.org/wiki/Simpson–Golabi–Behmel_syndrome	759.89	IDC-9
DIS007812	Simpson–Golabi–Behmel syndrome	http://en.wikipedia.org/wiki/Simpson–Golabi–Behmel_syndrome	Q87.3	IDC-10
DIS007813	Anisometropia	http://en.wikipedia.org/wiki/Anisometropia	367.31	IDC-9
DIS007813	Anisometropia	http://en.wikipedia.org/wiki/Anisometropia	H52.3	IDC-10
DIS007814	Congenital myasthenic syndrome	http://en.wikipedia.org/wiki/Congenital_myasthenic_syndrome	D020294	MeSH
DIS007814	Congenital myasthenic syndrome	http://en.wikipedia.org/wiki/Congenital_myasthenic_syndrome	G70.2	IDC-10
DIS007815	Branchio-oto-renal syndrome	http://en.wikipedia.org/wiki/Branchio-oto-renal_syndrome	113650	OMIM
DIS007815	Branchio-oto-renal syndrome	http://en.wikipedia.org/wiki/Branchio-oto-renal_syndrome	D019280	MeSH
DIS007815	Branchio-oto-renal syndrome	http://en.wikipedia.org/wiki/Branchio-oto-renal_syndrome	Q87.0	IDC-10
DIS007816	Toxic shock syndrome	http://en.wikipedia.org/wiki/Toxic_shock_syndrome	040.82	IDC-9
DIS007816	Toxic shock syndrome	http://en.wikipedia.org/wiki/Toxic_shock_syndrome	2292	eMedicine
DIS007816	Toxic shock syndrome	http://en.wikipedia.org/wiki/Toxic_shock_syndrome	653	MedlinePlus
DIS007816	Toxic shock syndrome	http://en.wikipedia.org/wiki/Toxic_shock_syndrome	A48.3	IDC-10
DIS007816	Toxic shock syndrome	http://en.wikipedia.org/wiki/Toxic_shock_syndrome	D012772	MeSH
DIS007816	Toxic shock syndrome	http://en.wikipedia.org/wiki/Toxic_shock_syndrome	ParseResult(2292,None,None)	eMedicine
DIS007817	Narcissistic personality disorder	http://en.wikipedia.org/wiki/Narcissistic_personality_disorder	301.81	IDC-9
DIS007817	Narcissistic personality disorder	http://en.wikipedia.org/wiki/Narcissistic_personality_disorder	934	MedlinePlus
DIS007817	Narcissistic personality disorder	http://en.wikipedia.org/wiki/Narcissistic_personality_disorder	D010554	MeSH
DIS007817	Narcissistic personality disorder	http://en.wikipedia.org/wiki/Narcissistic_personality_disorder	F60.8	IDC-10
DIS007818	Pachygyria	http://en.wikipedia.org/wiki/Pachygyria	D054082	MeSH
DIS007818	Pachygyria	http://en.wikipedia.org/wiki/Pachygyria	Q04.3	IDC-10
DIS007819	Obesity hypoventilation syndrome	http://en.wikipedia.org/wiki/Obesity_hypoventilation_syndrome	1627	eMedicine
DIS007819	Obesity hypoventilation syndrome	http://en.wikipedia.org/wiki/Obesity_hypoventilation_syndrome	257500	OMIM
DIS007819	Obesity hypoventilation syndrome	http://en.wikipedia.org/wiki/Obesity_hypoventilation_syndrome	278.03	IDC-9
DIS007819	Obesity hypoventilation syndrome	http://en.wikipedia.org/wiki/Obesity_hypoventilation_syndrome	32243	DiseasesDB
DIS007819	Obesity hypoventilation syndrome	http://en.wikipedia.org/wiki/Obesity_hypoventilation_syndrome	85	MedlinePlus
DIS007819	Obesity hypoventilation syndrome	http://en.wikipedia.org/wiki/Obesity_hypoventilation_syndrome	D010845	MeSH
DIS007819	Obesity hypoventilation syndrome	http://en.wikipedia.org/wiki/Obesity_hypoventilation_syndrome	E66.2	IDC-10
DIS007820	Myelolipoma	http://en.wikipedia.org/wiki/Myelolipoma	376700	eMedicine
DIS007820	Myelolipoma	http://en.wikipedia.org/wiki/Myelolipoma	D018209	MeSH
DIS007820	Myelolipoma	http://en.wikipedia.org/wiki/Myelolipoma	D17	IDC-10
DIS007821	Multiple endocrine neoplasia type 2b	http://en.wikipedia.org/wiki/Multiple_endocrine_neoplasia_type_2b	162300	OMIM
DIS007821	Multiple endocrine neoplasia type 2b	http://en.wikipedia.org/wiki/Multiple_endocrine_neoplasia_type_2b	D018814	MeSH
DIS007822	Multiple myeloma	http://en.wikipedia.org/wiki/Multiple_myeloma	1521	eMedicine
DIS007822	Multiple myeloma	http://en.wikipedia.org/wiki/Multiple_myeloma	203.0	IDC-9
DIS007822	Multiple myeloma	http://en.wikipedia.org/wiki/Multiple_myeloma	254500	OMIM
DIS007822	Multiple myeloma	http://en.wikipedia.org/wiki/Multiple_myeloma	583	MedlinePlus
DIS007822	Multiple myeloma	http://en.wikipedia.org/wiki/Multiple_myeloma	C90.0	IDC-10
DIS007822	Multiple myeloma	http://en.wikipedia.org/wiki/Multiple_myeloma	D009101	MeSH
DIS007823	Androgen insensitivity syndrome	http://en.wikipedia.org/wiki/Androgen_insensitivity_syndrome	1180	MedlinePlus
DIS007823	Androgen insensitivity syndrome	http://en.wikipedia.org/wiki/Androgen_insensitivity_syndrome	2222	eMedicine
DIS007823	Androgen insensitivity syndrome	http://en.wikipedia.org/wiki/Androgen_insensitivity_syndrome	259.5	IDC-9
DIS007823	Androgen insensitivity syndrome	http://en.wikipedia.org/wiki/Androgen_insensitivity_syndrome	312300	OMIM
DIS007823	Androgen insensitivity syndrome	http://en.wikipedia.org/wiki/Androgen_insensitivity_syndrome	D013734	MeSH
DIS007823	Androgen insensitivity syndrome	http://en.wikipedia.org/wiki/Androgen_insensitivity_syndrome	E34.5	IDC-10
DIS007824	Madarosis	http://en.wikipedia.org/wiki/Madarosis	374.55	IDC-9
DIS007824	Madarosis	http://en.wikipedia.org/wiki/Madarosis	H02.6	IDC-10
DIS007825	Nephropathia epidemica	http://en.wikipedia.org/wiki/Nephropathia_epidemica	A98.5	IDC-10
DIS007826	Leishmaniasis	http://en.wikipedia.org/wiki/Leishmaniasis	085	IDC-9
DIS007826	Leishmaniasis	http://en.wikipedia.org/wiki/Leishmaniasis	1386	MedlinePlus
DIS007826	Leishmaniasis	http://en.wikipedia.org/wiki/Leishmaniasis	296	eMedicine
DIS007826	Leishmaniasis	http://en.wikipedia.org/wiki/Leishmaniasis	B55	IDC-10
DIS007826	Leishmaniasis	http://en.wikipedia.org/wiki/Leishmaniasis	D007896	MeSH
DIS007827	Fetal hydantoin syndrome	http://en.wikipedia.org/wiki/Fetal_hydantoin_syndrome	132810	OMIM
DIS007827	Fetal hydantoin syndrome	http://en.wikipedia.org/wiki/Fetal_hydantoin_syndrome	760.77	IDC-9
DIS007827	Fetal hydantoin syndrome	http://en.wikipedia.org/wiki/Fetal_hydantoin_syndrome	Q86.1	IDC-10
DIS007828	Junctional ectopic tachycardia	http://en.wikipedia.org/wiki/Junctional_ectopic_tachycardia	D013613	MeSH
DIS007829	IgA nephropathy	http://en.wikipedia.org/wiki/IgA_nephropathy	161950	OMIM
DIS007829	IgA nephropathy	http://en.wikipedia.org/wiki/IgA_nephropathy	466	MedlinePlus
DIS007829	IgA nephropathy	http://en.wikipedia.org/wiki/IgA_nephropathy	583.9	IDC-9
DIS007829	IgA nephropathy	http://en.wikipedia.org/wiki/IgA_nephropathy	886	eMedicine
DIS007829	IgA nephropathy	http://en.wikipedia.org/wiki/IgA_nephropathy	D005922	MeSH
DIS007829	IgA nephropathy	http://en.wikipedia.org/wiki/IgA_nephropathy	N02.8	IDC-10
DIS007830	Gorham's disease	http://en.wikipedia.org/wiki/Gorham's_disease	733.99	IDC-9
DIS007830	Gorham's disease	http://en.wikipedia.org/wiki/Gorham's_disease	}	IDC-9
DIS007831	Jugular vein ectasia	http://en.wikipedia.org/wiki/Jugular_vein_ectasia	459.9	IDC-9
DIS007832	Effects of long-term benzodiazepine use	http://en.wikipedia.org/wiki/Effects_of_long-term_benzodiazepine_use	F13.1	IDC-10
DIS007833	Patellar dislocation	http://en.wikipedia.org/wiki/Patellar_dislocation	90068	eMedicine
DIS007833	Patellar dislocation	http://en.wikipedia.org/wiki/Patellar_dislocation	D031222	MeSH
DIS007834	Benzodiazepine withdrawal syndrome	http://en.wikipedia.org/wiki/Benzodiazepine_withdrawal_syndrome	(after persistent use)	IDC-10
DIS007834	Benzodiazepine withdrawal syndrome	http://en.wikipedia.org/wiki/Benzodiazepine_withdrawal_syndrome	F13.3	IDC-10
DIS007834	Benzodiazepine withdrawal syndrome	http://en.wikipedia.org/wiki/Benzodiazepine_withdrawal_syndrome	F13.3(after persistent use)	IDC-10
DIS007835	Arakawa's syndrome II	http://en.wikipedia.org/wiki/Arakawa's_syndrome_II	156570	OMIM
DIS007836	Erythema marginatum	http://en.wikipedia.org/wiki/Erythema_marginatum	4443	DiseasesDB
DIS007836	Erythema marginatum	http://en.wikipedia.org/wiki/Erythema_marginatum	695.8	IDC-9
DIS007836	Erythema marginatum	http://en.wikipedia.org/wiki/Erythema_marginatum	L53.2	IDC-10
DIS007837	Pipecolic acidemia	http://en.wikipedia.org/wiki/Pipecolic_acidemia	239400	OMIM
DIS007837	Pipecolic acidemia	http://en.wikipedia.org/wiki/Pipecolic_acidemia	270.7	IDC-9
DIS007838	Hairy cell leukemia	http://en.wikipedia.org/wiki/Hairy_cell_leukemia	202.4	IDC-9
DIS007838	Hairy cell leukemia	http://en.wikipedia.org/wiki/Hairy_cell_leukemia	592	MedlinePlus
DIS007838	Hairy cell leukemia	http://en.wikipedia.org/wiki/Hairy_cell_leukemia	937	eMedicine
DIS007838	Hairy cell leukemia	http://en.wikipedia.org/wiki/Hairy_cell_leukemia	C91.4	IDC-10
DIS007838	Hairy cell leukemia	http://en.wikipedia.org/wiki/Hairy_cell_leukemia	D007943	MeSH
DIS007838	Hairy cell leukemia	http://en.wikipedia.org/wiki/Hairy_cell_leukemia	ParseResult(937,None,None)	eMedicine
DIS007839	X-linked intellectual disability	http://en.wikipedia.org/wiki/X-linked_intellectual_disability	D038901	MeSH
DIS007840	Vitamin E deficiency	http://en.wikipedia.org/wiki/Vitamin_E_deficiency	126187	eMedicine
DIS007840	Vitamin E deficiency	http://en.wikipedia.org/wiki/Vitamin_E_deficiency	13950	DiseasesDB
DIS007840	Vitamin E deficiency	http://en.wikipedia.org/wiki/Vitamin_E_deficiency	269.1	IDC-9
DIS007840	Vitamin E deficiency	http://en.wikipedia.org/wiki/Vitamin_E_deficiency	D014811	MeSH
DIS007840	Vitamin E deficiency	http://en.wikipedia.org/wiki/Vitamin_E_deficiency	E56.0	IDC-10
DIS007841	Gigantism	http://en.wikipedia.org/wiki/Gigantism	1174	MedlinePlus
DIS007841	Gigantism	http://en.wikipedia.org/wiki/Gigantism	253.0	IDC-9
DIS007841	Gigantism	http://en.wikipedia.org/wiki/Gigantism	30730	DiseasesDB
DIS007841	Gigantism	http://en.wikipedia.org/wiki/Gigantism	D005877	MeSH
DIS007841	Gigantism	http://en.wikipedia.org/wiki/Gigantism	E22.0	IDC-10
DIS007841	Gigantism	http://en.wikipedia.org/wiki/Gigantism	E22.0,E34.4	IDC-10
DIS007841	Gigantism	http://en.wikipedia.org/wiki/Gigantism	E34.4	IDC-10
DIS007842	Radiation-induced lung injury	http://en.wikipedia.org/wiki/Radiation-induced_lung_injury	508.0	IDC-9
DIS007842	Radiation-induced lung injury	http://en.wikipedia.org/wiki/Radiation-induced_lung_injury	508.1	IDC-9
DIS007842	Radiation-induced lung injury	http://en.wikipedia.org/wiki/Radiation-induced_lung_injury	D017564	MeSH
DIS007842	Radiation-induced lung injury	http://en.wikipedia.org/wiki/Radiation-induced_lung_injury	J70.0-J70.1	IDC-10
DIS007843	Chondrodystrophy	http://en.wikipedia.org/wiki/Chondrodystrophy	756.4	IDC-9
DIS007843	Chondrodystrophy	http://en.wikipedia.org/wiki/Chondrodystrophy	Q78.9	IDC-10
DIS007844	Panophthalmitis	http://en.wikipedia.org/wiki/Panophthalmitis	360.02	IDC-9
DIS007845	Bipartite patella	http://en.wikipedia.org/wiki/Bipartite_patella	DQ741H	IDC-10
DIS007846	Neurofibromatosis type 3	http://en.wikipedia.org/wiki/Neurofibromatosis_type_3	601321	OMIM
DIS007847	Accessory breast	http://en.wikipedia.org/wiki/Accessory_breast	163700	OMIM
DIS007847	Accessory breast	http://en.wikipedia.org/wiki/Accessory_breast	735	eMedicine
DIS007847	Accessory breast	http://en.wikipedia.org/wiki/Accessory_breast	757.6	IDC-9
DIS007847	Accessory breast	http://en.wikipedia.org/wiki/Accessory_breast	Q83.1	IDC-10
DIS007848	Schmid metaphyseal chondrodysplasia	http://en.wikipedia.org/wiki/Schmid_metaphyseal_chondrodysplasia	156500	OMIM
DIS007848	Schmid metaphyseal chondrodysplasia	http://en.wikipedia.org/wiki/Schmid_metaphyseal_chondrodysplasia	C537352	MeSH
DIS007848	Schmid metaphyseal chondrodysplasia	http://en.wikipedia.org/wiki/Schmid_metaphyseal_chondrodysplasia	Q78.5	IDC-10
DIS007849	Nesidioblastosis	http://en.wikipedia.org/wiki/Nesidioblastosis	1565	eMedicine
DIS007849	Nesidioblastosis	http://en.wikipedia.org/wiki/Nesidioblastosis	251.9	IDC-9
DIS007849	Nesidioblastosis	http://en.wikipedia.org/wiki/Nesidioblastosis	601820	OMIM
DIS007849	Nesidioblastosis	http://en.wikipedia.org/wiki/Nesidioblastosis	D046768	MeSH
DIS007850	Micropenis	http://en.wikipedia.org/wiki/Micropenis	1448	eMedicine
DIS007850	Micropenis	http://en.wikipedia.org/wiki/Micropenis	607306	OMIM
DIS007850	Micropenis	http://en.wikipedia.org/wiki/Micropenis	752.64	IDC-9
DIS007851	Talon cusp	http://en.wikipedia.org/wiki/Talon_cusp	520.2	IDC-9
DIS007851	Talon cusp	http://en.wikipedia.org/wiki/Talon_cusp	K00.2	IDC-10
DIS007852	Epidermolytic hyperkeratosis	http://en.wikipedia.org/wiki/Epidermolytic_hyperkeratosis	113800	OMIM
DIS007852	Epidermolytic hyperkeratosis	http://en.wikipedia.org/wiki/Epidermolytic_hyperkeratosis	590	eMedicine
DIS007852	Epidermolytic hyperkeratosis	http://en.wikipedia.org/wiki/Epidermolytic_hyperkeratosis	D017488	MeSH
DIS007852	Epidermolytic hyperkeratosis	http://en.wikipedia.org/wiki/Epidermolytic_hyperkeratosis	ParseResult(590,None,None)	eMedicine
DIS007852	Epidermolytic hyperkeratosis	http://en.wikipedia.org/wiki/Epidermolytic_hyperkeratosis	Q80.3	IDC-10
DIS007853	Guttate psoriasis	http://en.wikipedia.org/wiki/Guttate_psoriasis	34089	DiseasesDB
DIS007853	Guttate psoriasis	http://en.wikipedia.org/wiki/Guttate_psoriasis	L40.4 (ILDSL40.400)	IDC-10
DIS007854	Wissler's syndrome	http://en.wikipedia.org/wiki/Wissler's_syndrome	D014924	MeSH
DIS007855	Bone fracture	http://en.wikipedia.org/wiki/Bone_fracture	1	MedlinePlus
DIS007855	Bone fracture	http://en.wikipedia.org/wiki/Bone_fracture	829	IDC-9
DIS007855	Bone fracture	http://en.wikipedia.org/wiki/Bone_fracture	D050723	MeSH
DIS007855	Bone fracture	http://en.wikipedia.org/wiki/Bone_fracture	Sx2(where x=0–9 depending on the location of the fracture)	IDC-10
DIS007856	Babinski–Nageotte syndrome	http://en.wikipedia.org/wiki/Babinski–Nageotte_syndrome	344.89	IDC-9
DIS007856	Babinski–Nageotte syndrome	http://en.wikipedia.org/wiki/Babinski–Nageotte_syndrome	G83.89	IDC-10
DIS007857	Dentin dysplasia	http://en.wikipedia.org/wiki/Dentin_dysplasia	520.5	IDC-9
DIS007857	Dentin dysplasia	http://en.wikipedia.org/wiki/Dentin_dysplasia	K00.5	IDC-10
DIS007858	Dilaceration	http://en.wikipedia.org/wiki/Dilaceration	520.4	IDC-9
DIS007858	Dilaceration	http://en.wikipedia.org/wiki/Dilaceration	K00.4	IDC-10
DIS007859	Dental fluorosis	http://en.wikipedia.org/wiki/Dental_fluorosis	520.3	IDC-9
DIS007859	Dental fluorosis	http://en.wikipedia.org/wiki/Dental_fluorosis	K00.3	IDC-10
DIS007860	Supernumerary nipple	http://en.wikipedia.org/wiki/Supernumerary_nipple	163700	OMIM
DIS007860	Supernumerary nipple	http://en.wikipedia.org/wiki/Supernumerary_nipple	3110	MedlinePlus
DIS007860	Supernumerary nipple	http://en.wikipedia.org/wiki/Supernumerary_nipple	32140	DiseasesDB
DIS007860	Supernumerary nipple	http://en.wikipedia.org/wiki/Supernumerary_nipple	735	eMedicine
DIS007860	Supernumerary nipple	http://en.wikipedia.org/wiki/Supernumerary_nipple	757.6	IDC-9
DIS007860	Supernumerary nipple	http://en.wikipedia.org/wiki/Supernumerary_nipple	ParseResult(735,None,None)	eMedicine
DIS007860	Supernumerary nipple	http://en.wikipedia.org/wiki/Supernumerary_nipple	Q83.3	IDC-10
DIS007861	Ectropion	http://en.wikipedia.org/wiki/Ectropion	1007	MedlinePlus
DIS007861	Ectropion	http://en.wikipedia.org/wiki/Ectropion	211	eMedicine
DIS007861	Ectropion	http://en.wikipedia.org/wiki/Ectropion	374.1	IDC-9
DIS007861	Ectropion	http://en.wikipedia.org/wiki/Ectropion	H02.1	IDC-10
DIS007861	Ectropion	http://en.wikipedia.org/wiki/Ectropion	H02.1,Q10.1	IDC-10
DIS007861	Ectropion	http://en.wikipedia.org/wiki/Ectropion	Q10.1	IDC-10
DIS007862	Ingrown hair	http://en.wikipedia.org/wiki/Ingrown_hair	L73.1	IDC-10
DIS007863	PEHO syndrome	http://en.wikipedia.org/wiki/PEHO_syndrome	260565	OMIM
DIS007863	PEHO syndrome	http://en.wikipedia.org/wiki/PEHO_syndrome	G31.8	IDC-10
DIS007864	Psychogenic pruritus	http://en.wikipedia.org/wiki/Psychogenic_pruritus	306.3	IDC-9
DIS007864	Psychogenic pruritus	http://en.wikipedia.org/wiki/Psychogenic_pruritus	F45.8 (ILDSF45.800)	IDC-10
DIS007865	Sinoatrial block	http://en.wikipedia.org/wiki/Sinoatrial_block	426.6	IDC-9
DIS007865	Sinoatrial block	http://en.wikipedia.org/wiki/Sinoatrial_block	D012848	MeSH
DIS007865	Sinoatrial block	http://en.wikipedia.org/wiki/Sinoatrial_block	I45.5	IDC-10
DIS007866	Cardiac arrest	http://en.wikipedia.org/wiki/Cardiac_arrest	427.5	IDC-9
